generation,id,novelty,score,species,parent1,parent2
0,121,7.66451587553922,115.3640504086429,3,-1,-1
1,178,5.942538133918443,138.01801355313233,2,47,62
2,208,11.085222051799317,137.35978312311153,3,131,131
3,436,13.050210751989152,153.92980901395134,2,301,302
4,612,9.156906811390273,235.13213221933228,3,471,208
5,802,16.420209071743052,200.02845009935226,5,687,553
6,941,20.822377805832666,315.78478866042326,5,687,802
7,941,19.20195114829545,315.78478866042326,5,687,802
8,941,18.280949671684358,315.78478866042326,5,687,802
9,941,19.977948084031475,315.78478866042326,5,687,802
10,1444,24.15624730080725,573.9205525986027,7,1367,1302
11,1444,24.847602436109074,573.9205525986027,7,1367,1302
12,1444,22.72245903226503,573.9205525986027,7,1367,1302
13,1444,22.727105404665544,573.9205525986027,7,1367,1302
14,1444,22.723905797785108,573.9205525986027,5,1367,1302
15,1444,22.875903369418584,573.9205525986027,7,1367,1302
16,1444,19.672233880182652,573.9205525986027,7,1367,1302
17,2328,23.21492573060112,353.3177411777864,7,2051,2190
18,2595,22.5284017844995,530.0851228324673,7,2447,2328
19,2595,21.525039733692054,530.0851228324673,7,2447,2328
20,2678,23.406233015602876,478.1291900915286,7,2328,2051
21,2588,27.48952633281483,340.52551461886844,7,2328,2457
22,3132,12.985230871322619,851.8895147764376,7,2995,2985
23,3224,23.547931043726088,385.240881203102,7,3130,2996
24,3224,21.835382403116782,385.240881203102,7,3130,2996
25,3224,24.287796204261493,385.240881203102,7,3130,2996
26,3224,25.153760146458083,385.240881203102,7,3130,2996
27,3224,24.722264978548818,385.240881203102,7,3130,2996
28,3224,25.268345147169292,385.240881203102,7,3130,2996
29,3224,26.410917699973243,385.240881203102,7,3130,2996
30,3224,24.64873998749455,385.240881203102,7,3130,2996
31,4329,19.921195400876176,548.1942950515084,7,2588,4203
32,4252,20.279167266843274,504.68911995285026,6,4181,3923
33,4252,19.924404760343865,504.68911995285026,6,4181,3923
34,4754,15.025112101253876,635.0309535246341,7,3224,4617
35,4834,15.76195530309827,513.449794516305,6,4689,4252
36,4834,18.94846357312149,513.449794516305,6,4689,4252
37,4834,19.49150039921148,513.449794516305,6,4689,4252
38,4834,18.132159965678454,513.449794516305,6,4689,4252
39,4834,16.686085370662685,513.449794516305,6,4689,4252
40,5401,21.585822085625992,400.6980311298128,6,4834,4834
41,5684,17.67218430212412,587.9721563491026,7,5001,5554
42,5844,20.47501871075262,407.56574487613227,7,5684,2588
43,5401,21.438617232343613,400.6980311298128,6,4834,4834
44,5401,22.574798897778397,400.6980311298128,6,4834,4834
45,5401,21.686861501942793,400.6980311298128,6,4834,4834
46,6345,19.153387615883172,597.1682689706286,6,5401,5401
47,6345,18.673178317073045,597.1682689706286,6,5401,5401
48,6345,22.395784850406855,597.1682689706286,6,5401,5401
49,6345,21.098423029435104,597.1682689706286,6,5401,5401
50,6345,19.42383999750985,597.1682689706286,6,5401,5401
51,7045,16.148279508632793,466.2700360126063,7,6260,6920
52,7159,15.278244036175154,684.4865364724908,7,6515,7052
53,7296,15.517061141428924,598.5703119961399,7,7135,7161
54,6772,20.761030297137218,352.43883182907894,6,4934,6345
55,7575,13.442083278720215,378.6229299245672,7,7444,6260
56,6772,23.466580349893075,352.43883182907894,6,4934,6345
57,7854,18.589204239955915,373.82740029882723,6,7749,6772
58,8018,15.945142040221208,418.4790490082167,6,7912,7854
59,8005,23.370906297242936,384.40014127170156,7,6260,6515
60,8307,15.709055267335307,406.097551265539,7,8118,8103
61,8447,18.747494109692536,543.0544127114897,6,7914,6772
62,8005,25.99442384024,384.40014127170156,6,6260,6515
63,8005,25.908973490252787,384.40014127170156,4,6260,6515
64,8005,28.345908293138642,384.40014127170156,4,6260,6515
65,8855,10.226999103834043,287.780434439164,4,8759,6260
66,9056,12.360607014591675,398.4178827292038,4,8955,8955
