generation,id,novelty,score,species,parent1,parent2
0,121,25.211297363547242,115.3640504086429,3,-1,-1
1,202,17.696361477135092,119.67125735951694,4,11,55
2,202,12.169982331388182,119.67125735951694,4,11,55
3,468,33.61452128343339,145.2738348987048,4,396,396
4,666,55.5536987027342,176.27426328863038,3,512,449
5,666,37.88646007198402,176.27426328863038,3,512,449
6,906,93.78434439194821,243.3563877806554,4,824,502
7,906,88.62577943420716,243.3563877806554,4,824,502
8,1191,98.50573995471503,266.80983252488556,3,1044,1038
9,1191,66.54819378679943,266.80983252488556,6,1044,1038
10,1481,104.89022029542299,310.01212429972804,6,1306,1306
11,1618,93.95223634158155,327.0640555847018,1,1485,1485
12,1618,75.8747600552152,327.0640555847018,3,1485,1485
13,1855,120.65878706211976,365.6584716472013,5,1760,1736
14,1855,121.42366408883468,365.6584716472013,5,1760,1736
15,1855,126.22561666149582,365.6584716472013,4,1760,1736
16,1855,123.80946741372303,365.6584716472013,3,1760,1736
17,2420,141.66882898606647,382.871993850962,4,2303,2308
18,2420,109.35964833603433,382.871993850962,4,2303,2308
19,2420,107.26749030735839,382.871993850962,5,2303,2308
20,2420,85.6394891660022,382.871993850962,5,2303,2308
21,2420,91.78552071078742,382.871993850962,3,2303,2308
22,2420,108.98300057235308,382.871993850962,1,2303,2308
23,3273,152.8345358312448,444.3081811678138,4,2576,3103
24,3273,126.47282984900698,444.3081811678138,3,2576,3103
25,3273,173.57653356281153,444.3081811678138,3,2576,3103
26,3273,145.751117022351,444.3081811678138,3,2576,3103
27,3799,299.00323502650605,620.2139270144047,3,3647,3695
28,3799,318.61195389826315,620.2139270144047,3,3647,3695
29,4098,293.1109682787668,622.8349523521395,3,3799,3933
30,4098,280.06350952028845,622.8349523521395,3,3799,3933
31,4098,223.34836170315614,622.8349523521395,3,3799,3933
32,4465,263.89450615395305,685.4220974082234,3,4383,4336
33,4465,155.296067497337,685.4220974082234,3,4383,4336
34,4465,189.04615754596136,685.4220974082234,7,4383,4336
35,4465,171.45404888651072,685.4220974082234,7,4383,4336
36,4465,201.20871621865308,685.4220974082234,7,4383,4336
37,4465,201.59158954195257,685.4220974082234,7,4383,4336
38,5272,216.69705979341228,753.0158121233228,7,5145,4604
39,5448,263.5838561907827,801.4687510980232,7,5336,5298
40,5448,263.86118331394346,801.4687510980232,7,5336,5298
41,5448,290.1753018642586,801.4687510980232,7,5336,5298
42,5865,257.84828374102443,805.7677455858122,7,5448,5711
43,5935,248.18825746669182,835.216113655624,7,5800,5448
44,5935,257.8947033720348,835.216113655624,7,5800,5448
45,5935,258.944671050541,835.216113655624,7,5800,5448
46,5935,259.0894198736224,835.216113655624,7,5800,5448
47,5935,231.6141166220283,835.216113655624,7,5800,5448
48,5935,212.7334474732874,835.216113655624,7,5800,5448
49,5935,233.88624231048232,835.216113655624,7,5800,5448
50,6946,201.67331524188947,835.2907118094787,7,6699,6699
51,6946,227.32278811356318,835.2907118094787,7,6699,6699
52,6946,206.17878039319032,835.2907118094787,7,6699,6699
53,6946,201.97745095744122,835.2907118094787,7,6699,6699
54,6946,152.1570027390857,835.2907118094787,7,6699,6699
55,7590,146.76497407054873,867.7331839754272,7,5935,7463
56,7590,197.12048906989756,867.7331839754272,7,5935,7463
57,7590,204.40671364210655,867.7331839754272,7,5935,7463
58,7590,207.60802103306548,867.7331839754272,7,5935,7463
59,7590,207.38012815345385,867.7331839754272,7,5935,7463
60,7590,195.2417003188033,867.7331839754272,7,5935,7463
61,7590,173.44445488758296,867.7331839754272,7,5935,7463
62,7590,182.06539352605876,867.7331839754272,7,5935,7463
63,7590,185.9104408688606,867.7331839754272,7,5935,7463
64,7590,209.44147382396466,867.7331839754272,7,5935,7463
65,7590,200.00668893508814,867.7331839754272,7,5935,7463
66,9125,230.84862183498072,932.7342602410818,7,7590,8987
67,9125,245.1987412780741,932.7342602410818,7,7590,8987
68,9125,263.2514705677638,932.7342602410818,7,7590,8987
69,9125,262.06541214185006,932.7342602410818,7,7590,8987
70,9125,243.68359221395343,932.7342602410818,7,7590,8987
71,9125,260.76155483060984,932.7342602410818,7,7590,8987
72,9125,263.2514705677638,932.7342602410818,7,7590,8987
73,9125,248.2155671553231,932.7342602410818,7,7590,8987
74,9125,259.41195285336386,932.7342602410818,7,7590,8987
75,9125,234.78597885807343,932.7342602410818,7,7590,8987
76,9125,251.0954039520955,932.7342602410818,7,7590,8987
77,9125,262.56683862389616,932.7342602410818,7,7590,8987
78,9125,248.52628819287514,932.7342602410818,7,7590,8987
79,9125,261.1900231533524,932.7342602410818,7,7590,8987
80,9125,262.56683862389616,932.7342602410818,7,7590,8987
81,9125,259.71083098235493,932.7342602410818,7,7590,8987
82,9125,246.21478241435526,932.7342602410818,7,7590,8987
83,9125,240.4789730051743,932.7342602410818,7,7590,8987
84,9125,202.40111670945626,932.7342602410818,7,7590,8987
85,9125,228.29986409790743,932.7342602410818,7,7590,8987
86,9125,241.62098301277078,932.7342602410818,7,7590,8987
87,9125,246.3359034960794,932.7342602410818,7,7590,8987
88,9125,250.81123068500636,932.7342602410818,7,7590,8987
89,9125,255.28553441288523,932.7342602410818,7,7590,8987
90,9125,256.0706361009656,932.7342602410818,7,7590,8987
