generation,id,novelty,score,species,parent1,parent2
0,417,56.339501064647024,0.7601082949303936,5,-1,-1
1,642,25.79566042685808,0.7617163432977184,1,176,279
2,1278,7.483755539843938,0.7618079185315056,7,895,799
3,1687,8.864873697295378,0.7626131079050478,4,1283,1301
4,2244,11.979239650519272,0.7595714672358977,6,1751,1481
5,2595,11.33889884322288,0.7600179444609106,4,2078,1563
6,3409,10.889178415869493,0.758143600634374,4,1931,2683
7,3525,10.684402486683531,0.7606425413796098,5,1125,3285
8,3949,7.21487420271794,0.7617696145957523,1,3479,3430
9,4620,6.563148239505664,0.7613055725315157,7,3573,3992
10,4880,9.750942372112748,0.7601341929083923,3,4415,4811
11,5597,11.043749403562355,0.7580315232264603,5,5080,5080
12,6318,9.00168283159556,0.7595561039396573,6,5792,3296
13,6634,10.773644626250023,0.7618819042563237,1,5275,5976
14,7098,11.60955923792569,0.7562333142789384,4,6715,3397
15,7778,10.267454356933445,0.7596243522125472,6,7272,7272
16,8109,9.152951203562171,0.7530157103861737,2,7495,7492
17,8648,10.963040318620191,0.7585639261541387,3,8208,7476
18,8859,9.35206125213518,0.7548095794878608,7,8328,8302
19,9488,14.076439606173649,0.7606538646772012,1,8899,8539
20,9789,10.78434143858942,0.7541073834569794,6,9732,9732
21,10306,9.85900352373016,0.7599329185162077,6,9789,9804
22,10926,6.070641325756918,0.7623682404158513,1,8901,10515
23,11200,10.267855880368428,0.7583826873526794,7,10719,10764
24,11858,7.533097210477839,0.7626990857822026,6,10804,11272
25,12194,7.39328854168485,0.7551092925282551,6,11833,11841
26,12739,6.07743599603731,0.76117613329493,2,12346,12314
27,13210,6.121177171044851,0.7614046865952817,2,12719,12750
28,13796,7.502784206000991,0.762569396560004,1,12895,13308
29,14416,8.397539888488994,0.7616093229148784,6,12793,13857
30,14882,8.97355099713138,0.7583809700972363,3,14253,14309
31,15547,7.624379986261143,0.7618256558888372,4,15039,15039
32,16024,10.018157842692522,0.7602234380826179,4,15522,15532
33,16494,9.888172425379796,0.7610094790979248,4,14545,15532
34,16969,7.634229390223455,0.7598760179678853,4,16457,16457
35,17174,9.193174883672848,0.7616982986696738,2,16597,16613
36,17825,11.231320652818836,0.7624741772417155,8,17391,14966
37,18128,12.13894476098247,0.7594823547998453,2,17517,17556
38,18904,6.806618113571835,0.7616733225452291,4,18393,14545
39,19180,6.8512618005255925,0.7600607827686798,1,18722,18722
