generation,id,fitness,species,parent1,parent2,num_nodes,num_connections,num_enabled_connections,num_disabled_connections
0,1,34.86701881503498,1,-1,-1,2,12,12,0
0,2,35.657150730310185,1,-1,-1,2,12,12,0
0,3,31.147875245153717,1,-1,-1,2,12,12,0
0,4,61.84843725699426,1,-1,-1,2,12,12,0
0,5,35.56638769376761,2,-1,-1,2,12,12,0
0,6,45.17347246183577,1,-1,-1,2,12,12,0
0,7,51.596653842671046,1,-1,-1,2,12,12,0
0,8,36.72567410686459,2,-1,-1,2,12,12,0
0,9,65.64574275497618,1,-1,-1,2,12,12,0
0,10,31.866383464349248,1,-1,-1,2,12,12,0
0,11,34.77047677726474,2,-1,-1,2,12,12,0
0,12,36.66282238956511,1,-1,-1,2,12,12,0
0,13,37.86727314019942,1,-1,-1,2,12,12,0
0,14,56.424743282146494,1,-1,-1,2,12,12,0
0,15,86.10860953770921,2,-1,-1,2,12,12,0
0,16,71.47518768005413,1,-1,-1,2,12,12,0
0,17,35.689585837386865,1,-1,-1,2,12,12,0
0,18,85.5201423309404,1,-1,-1,2,12,12,0
0,19,56.046480645365364,3,-1,-1,2,12,12,0
0,20,84.24125680308484,1,-1,-1,2,12,12,0
0,21,50.76908758745882,1,-1,-1,2,12,12,0
0,22,79.99896143780875,1,-1,-1,2,12,12,0
0,23,71.06750398276888,2,-1,-1,2,12,12,0
0,24,46.277313400227705,2,-1,-1,2,12,12,0
0,25,31.864254315953325,2,-1,-1,2,12,12,0
0,26,49.50986454092528,3,-1,-1,2,12,12,0
0,27,31.219828671561373,1,-1,-1,2,12,12,0
0,28,30.28669329954289,1,-1,-1,2,12,12,0
0,29,32.89979479198959,1,-1,-1,2,12,12,0
0,30,76.94073987999073,1,-1,-1,2,12,12,0
0,31,65.70329312940463,3,-1,-1,2,12,12,0
0,32,77.02050482079153,1,-1,-1,2,12,12,0
0,33,46.02053318511982,1,-1,-1,2,12,12,0
0,34,31.866725050104957,3,-1,-1,2,12,12,0
0,35,32.13494725473641,1,-1,-1,2,12,12,0
0,36,31.876526099210775,1,-1,-1,2,12,12,0
0,37,30.27654514217797,1,-1,-1,2,12,12,0
0,38,35.717807739078935,1,-1,-1,2,12,12,0
0,39,50.76977479701249,3,-1,-1,2,12,12,0
0,40,92.82328447306955,1,-1,-1,2,12,12,0
0,41,69.56921549827231,1,-1,-1,2,12,12,0
0,42,136.7834083156951,1,-1,-1,2,12,12,0
0,43,55.28320091864699,1,-1,-1,2,12,12,0
0,44,31.86842891337198,1,-1,-1,2,12,12,0
0,45,31.86707903435423,3,-1,-1,2,12,12,0
0,46,31.11501179495241,1,-1,-1,2,12,12,0
0,47,47.32905084095054,1,-1,-1,2,12,12,0
0,48,30.2765549015544,1,-1,-1,2,12,12,0
0,49,68.35719065865082,1,-1,-1,2,12,12,0
0,50,31.936656785109,1,-1,-1,2,12,12,0
0,51,31.867225104682348,3,-1,-1,2,12,12,0
0,52,31.865462178515003,1,-1,-1,2,12,12,0
0,53,34.78795914206782,1,-1,-1,2,12,12,0
0,54,31.86423588571912,1,-1,-1,2,12,12,0
0,55,35.786018475196684,1,-1,-1,2,12,12,0
0,56,31.869467539638528,2,-1,-1,2,12,12,0
0,57,30.28495599506307,1,-1,-1,2,12,12,0
0,58,31.96021963902149,1,-1,-1,2,12,12,0
0,59,49.68221506253112,3,-1,-1,2,12,12,0
0,60,31.95225771422694,1,-1,-1,2,12,12,0
0,61,35.843666437926615,1,-1,-1,2,12,12,0
0,62,31.998241664478474,1,-1,-1,2,12,12,0
0,63,30.276545125430438,1,-1,-1,2,12,12,0
0,64,34.65415671175729,1,-1,-1,2,12,12,0
0,65,30.276845182886195,1,-1,-1,2,12,12,0
0,66,31.866328075516357,3,-1,-1,2,12,12,0
0,67,33.70921147049179,1,-1,-1,2,12,12,0
0,68,35.67314507966757,1,-1,-1,2,12,12,0
0,69,32.86848963405626,2,-1,-1,2,12,12,0
0,70,30.36696517132153,1,-1,-1,2,12,12,0
0,71,31.902764682734123,1,-1,-1,2,12,12,0
0,72,33.713797811741266,3,-1,-1,2,12,12,0
0,73,33.8887122263922,1,-1,-1,2,12,12,0
0,74,70.43410182166816,4,-1,-1,2,12,12,0
0,75,74.20207609741048,1,-1,-1,2,12,12,0
0,76,35.62493134290478,2,-1,-1,2,12,12,0
0,77,30.27662045663348,2,-1,-1,2,12,12,0
0,78,78.7919527320728,1,-1,-1,2,12,12,0
0,79,31.864261284933356,5,-1,-1,2,12,12,0
0,80,53.39642292003422,4,-1,-1,2,12,12,0
0,81,45.03638299963866,1,-1,-1,2,12,12,0
0,82,31.93433204876166,2,-1,-1,2,12,12,0
0,83,66.40459509104818,1,-1,-1,2,12,12,0
0,84,41.53418165882332,1,-1,-1,2,12,12,0
0,85,38.58584916161407,1,-1,-1,2,12,12,0
0,86,48.84223598042901,1,-1,-1,2,12,12,0
0,87,43.268070321748496,1,-1,-1,2,12,12,0
0,88,30.2999019924702,1,-1,-1,2,12,12,0
0,89,72.01195574867964,1,-1,-1,2,12,12,0
0,90,51.54855852444636,4,-1,-1,2,12,12,0
0,91,31.89309037058925,1,-1,-1,2,12,12,0
0,92,56.108997204399316,4,-1,-1,2,12,12,0
0,93,57.974145817587655,2,-1,-1,2,12,12,0
0,94,33.90588673344668,6,-1,-1,2,12,12,0
0,95,74.03955975136833,3,-1,-1,2,12,12,0
0,96,51.52086826038735,1,-1,-1,2,12,12,0
0,97,31.95115418790611,3,-1,-1,2,12,12,0
0,98,53.41379843498798,1,-1,-1,2,12,12,0
0,99,61.7196169882521,1,-1,-1,2,12,12,0
0,100,31.864263622077743,1,-1,-1,2,12,12,0
0,101,30.377744475781572,6,-1,-1,2,12,12,0
0,102,59.1214455207104,1,-1,-1,2,12,12,0
0,103,70.24348703190445,3,-1,-1,2,12,12,0
0,104,57.08695121763204,1,-1,-1,2,12,12,0
0,105,83.46193427450059,1,-1,-1,2,12,12,0
0,106,31.888174222282778,1,-1,-1,2,12,12,0
0,107,37.77990136210205,1,-1,-1,2,12,12,0
0,108,59.00606280709584,1,-1,-1,2,12,12,0
0,109,31.919874714608074,1,-1,-1,2,12,12,0
0,110,30.278396322391114,1,-1,-1,2,12,12,0
0,111,71.40750719237523,1,-1,-1,2,12,12,0
0,112,35.525251066249716,1,-1,-1,2,12,12,0
0,113,88.96884392733753,1,-1,-1,2,12,12,0
0,114,30.28183977305498,1,-1,-1,2,12,12,0
0,115,41.573261272749285,1,-1,-1,2,12,12,0
0,116,57.31099566705274,1,-1,-1,2,12,12,0
0,117,30.279273854465817,6,-1,-1,2,12,12,0
0,118,56.24025389417303,6,-1,-1,2,12,12,0
0,119,30.277513620486594,6,-1,-1,2,12,12,0
0,120,34.842890520376315,1,-1,-1,2,12,12,0
0,121,32.174234115267964,1,-1,-1,2,12,12,0
0,122,59.142669096474705,1,-1,-1,2,12,12,0
0,123,112.09218445246054,2,-1,-1,2,12,12,0
0,124,33.820549206445314,6,-1,-1,2,12,12,0
0,125,31.867760988277507,5,-1,-1,2,12,12,0
0,126,30.276943813789465,6,-1,-1,2,12,12,0
0,127,31.86428407411582,2,-1,-1,2,12,12,0
0,128,32.8854267762006,7,-1,-1,2,12,12,0
0,129,31.98346269006575,5,-1,-1,2,12,12,0
0,130,39.45605315212985,1,-1,-1,2,12,12,0
0,131,31.86439536444758,3,-1,-1,2,12,12,0
0,132,31.87526055090517,1,-1,-1,2,12,12,0
0,133,57.075106285768186,5,-1,-1,2,12,12,0
0,134,30.277136749289042,6,-1,-1,2,12,12,0
0,135,30.278358792924553,1,-1,-1,2,12,12,0
0,136,56.01634769467182,1,-1,-1,2,12,12,0
0,137,32.130267715171236,5,-1,-1,2,12,12,0
0,138,31.882166787312094,3,-1,-1,2,12,12,0
0,139,40.7582513810586,1,-1,-1,2,12,12,0
0,140,30.28008050399033,1,-1,-1,2,12,12,0
0,141,61.41442569269911,1,-1,-1,2,12,12,0
0,142,68.31685500462552,1,-1,-1,2,12,12,0
0,143,32.83545289297734,1,-1,-1,2,12,12,0
0,144,30.276697057941483,6,-1,-1,2,12,12,0
0,145,35.759335534369754,1,-1,-1,2,12,12,0
0,146,31.121459595751418,1,-1,-1,2,12,12,0
0,147,55.2091224302239,5,-1,-1,2,12,12,0
0,148,35.934516697836614,2,-1,-1,2,12,12,0
0,149,31.867511295644704,1,-1,-1,2,12,12,0
0,150,157.6744214455901,6,-1,-1,2,12,12,0
1,128,32.8854267762006,7,-1,-1,2,12,12,0
1,151,32.855303101975025,7,128,128,2,11,10,1
1,133,57.075106285768186,5,-1,-1,2,12,12,0
1,147,55.2091224302239,3,-1,-1,2,12,12,0
1,152,50.660456254267196,5,133,133,2,12,12,0
1,153,60.13232533952987,5,133,133,2,11,11,0
1,154,56.9582427072119,5,133,133,3,15,14,1
1,155,31.877406315886248,2,133,147,2,13,13,0
1,156,57.925104581367734,5,147,147,2,13,13,0
1,157,60.77224996162778,5,147,133,2,12,12,0
1,158,31.865513507522714,3,147,147,2,11,11,0
1,159,71.3201896473701,5,147,133,1,4,4,0
1,74,70.43410182166816,4,-1,-1,2,12,12,0
1,92,56.108997204399316,6,-1,-1,2,12,12,0
1,160,35.69363732625481,6,92,92,2,11,11,0
1,161,70.41726692815531,4,74,74,2,11,11,0
1,162,75.12640315350129,4,92,74,3,13,11,2
1,163,66.44718124144393,1,92,92,2,11,11,0
1,164,35.7161364813994,6,92,92,2,11,11,0
1,165,58.135275132511254,4,92,74,2,11,11,0
1,166,64.79760859126674,6,74,92,1,2,2,0
1,167,66.74921378296665,4,74,92,2,11,11,0
1,168,71.39945280016498,6,92,92,3,15,14,1
1,169,120.83705102777387,4,92,74,2,12,12,0
1,170,61.08060895422743,1,92,92,2,12,12,0
1,171,30.282627896635848,4,74,92,2,12,11,1
1,172,30.279688751496945,6,92,92,2,12,12,0
1,173,59.16832880162931,4,74,92,2,11,11,0
1,174,61.100251447998666,6,92,92,1,7,7,0
1,175,102.1789836454243,4,74,92,2,11,11,0
1,176,30.276545295127516,6,92,92,2,11,11,0
1,177,77.96319244141868,4,92,74,2,12,12,0
1,178,36.964345061661334,4,92,74,2,12,12,0
1,179,30.284776266089114,4,74,92,2,12,12,0
1,95,74.03955975136833,3,-1,-1,2,12,12,0
1,103,70.24348703190445,2,-1,-1,2,12,12,0
1,180,75.92292047930854,2,31,31,2,13,13,0
1,181,31.869007854904602,3,95,95,1,4,4,0
1,182,51.64197447435386,3,31,95,2,13,13,0
1,183,64.71382998871034,3,103,95,3,13,12,1
1,184,70.12012886770772,3,95,95,1,5,5,0
1,185,31.86424119138569,3,95,95,2,12,12,0
1,186,71.92455366301826,3,103,95,2,7,7,0
1,187,31.866185119367692,3,95,31,2,11,11,0
1,188,71.83257705369681,3,95,31,2,11,11,0
1,189,77.76762889151915,2,31,103,1,4,4,0
1,190,31.864349600629616,5,103,31,3,14,13,1
1,191,84.31998347995452,3,95,95,2,12,12,0
1,192,50.769454329665976,2,103,31,2,8,7,1
1,193,96.07794018586381,1,31,103,2,11,11,0
1,194,71.4843289418065,3,31,95,2,12,12,0
1,195,61.02252770295196,1,31,103,2,12,12,0
1,123,112.09218445246054,1,-1,-1,2,12,12,0
1,15,86.10860953770921,2,-1,-1,2,12,12,0
1,196,69.20335817325798,2,23,15,3,13,11,2
1,197,31.893404152649918,2,15,23,3,13,12,1
1,198,68.31396519878521,1,23,93,2,11,10,1
1,199,73.2140322212254,2,15,23,2,11,11,0
1,200,89.79448352399186,1,23,93,2,12,12,0
1,201,34.699327420314816,2,93,123,2,11,11,0
1,202,79.8255538134475,1,93,93,2,13,13,0
1,203,99.64481666402574,1,93,123,2,12,12,0
1,204,67.38549766061558,2,23,15,2,11,11,0
1,205,64.62284933895307,2,15,15,2,12,11,1
1,206,31.95853703735532,2,93,93,2,11,11,0
1,207,64.79385538881004,2,15,23,2,11,11,0
1,208,135.62768508379264,1,123,93,2,12,12,0
1,209,72.9243351719554,2,93,23,2,12,12,0
1,210,57.50628427552285,2,23,15,2,12,11,1
1,211,62.385971127317966,1,123,93,3,14,13,1
1,212,38.62835737419176,1,93,123,2,13,13,0
1,213,35.675642234882176,2,23,15,1,5,5,0
1,42,136.7834083156951,1,-1,-1,2,12,12,0
1,40,92.82328447306955,6,-1,-1,2,12,12,0
1,214,35.659461653470096,1,22,32,2,11,11,0
1,215,48.70740782950601,2,49,40,2,11,11,0
1,216,192.00091769575073,1,18,105,3,13,12,1
1,217,83.42667796441489,3,111,30,1,8,8,0
1,218,30.27785109803155,1,113,105,2,12,12,0
1,219,73.22066173042602,1,105,30,2,13,13,0
1,220,35.6977357480322,1,105,40,2,12,12,0
1,221,79.62790785394398,1,113,18,2,12,12,0
1,222,88.18752398979046,1,75,30,1,6,6,0
1,223,41.22437105577272,1,40,142,2,13,13,0
1,224,34.86297607669953,1,40,4,2,11,11,0
1,225,82.49613386048726,1,105,32,2,11,11,0
1,226,59.07873948631018,1,4,142,2,12,12,0
1,227,34.71995265512276,1,20,78,2,13,13,0
1,228,73.25013264987673,2,75,111,2,11,11,0
1,229,79.62146296605876,1,113,22,3,14,13,1
1,230,69.19141906748118,1,4,89,2,13,13,0
1,231,98.09359355055794,1,89,9,3,13,12,1
1,232,64.80438745734796,6,4,30,2,11,11,0
1,233,59.95302872332297,1,111,32,2,12,12,0
1,234,77.89444437852259,1,142,30,2,12,12,0
1,235,77.96211614082739,1,83,22,1,6,6,0
1,236,97.33927701581536,1,83,113,2,12,12,0
1,237,35.665733793988366,1,49,40,3,14,13,1
1,238,66.68547090653553,1,4,41,2,11,11,0
1,239,113.44352802049885,6,40,40,2,12,12,0
1,240,30.287127503361386,6,40,83,2,12,12,0
1,241,68.50672268799329,2,41,9,2,11,11,0
1,242,35.69292242631396,1,22,16,2,13,13,0
1,243,63.52061478843531,6,20,49,1,5,5,0
1,244,33.96075219029967,6,40,49,2,13,13,0
1,245,77.85026444001674,2,78,30,3,14,13,1
1,246,72.21733993932011,1,41,142,3,15,14,1
1,247,88.09632550837122,1,18,18,2,11,11,0
1,248,116.03239751350186,1,22,113,2,13,13,0
1,249,62.8064613351699,2,18,22,2,12,12,0
1,250,79.74435196435947,2,78,16,1,4,4,0
1,251,47.1265811736164,1,41,20,2,13,13,0
1,252,34.66046150044206,6,40,111,3,14,13,1
1,253,85.54460984102481,1,30,49,2,12,12,0
1,254,72.04413163267172,1,9,42,2,12,12,0
1,255,33.739926398308356,1,142,22,1,6,6,0
