generation,id,novelty,fitness,species,parent1,parent2
0,170,100.06994090983554,0.588802178551287,2,-1,-1
1,645,65.66287227062625,0.5921642737278376,5,324,312
2,1028,112.14892180024528,0.8866174183361348,2,336,963
3,1869,77.45365299456219,0.8322787678311879,3,883,1322
4,2382,52.18158555306798,0.8197961444115108,3,1946,69
5,2865,64.78385628945487,0.6965149901039155,3,2331,1553
6,3012,92.7977949312985,0.9375585053990603,3,2341,2982
7,3756,53.50313456830091,0.6050515236115097,3,2338,631
8,4360,83.32040323960322,0.9207852207738118,3,1028,1105
9,4656,49.03405723082199,0.6972637951743631,6,172,1050
10,5084,64.48326625497698,1.0,3,4963,2982
