generation,id,novelty,fitness,species,parent1,parent2
0,1,16.465394591665053,-0.04845583918673107,1,-1,-1
0,2,22.173031446517733,-0.004005765007234754,2,-1,-1
0,3,16.93349121828798,-0.022384862206885014,2,-1,-1
0,4,27.519988138915146,0.3742518173071059,2,-1,-1
0,5,17.549639415749276,0.10171805383192208,2,-1,-1
0,6,98.3151974430883,0.48281544846909935,2,-1,-1
0,7,15.07063506708286,0.20040070908398985,2,-1,-1
0,8,15.07063506708286,0.20040070908398985,3,-1,-1
0,9,22.1693880373333,-0.021509604975210025,2,-1,-1
0,10,15.06830221095638,0.19990039012605532,4,-1,-1
0,11,15.07063506708286,0.20040070908398985,2,-1,-1
0,12,15.627267135286399,0.16961182208032516,4,-1,-1
0,13,19.944150195165136,-0.06968083166530101,2,-1,-1
0,14,0.02088293470450916,0.20031992635249365,1,-1,-1
0,15,23.328513427631876,0.21966442429051283,2,-1,-1
0,16,20.670661132253088,-0.07094729739461038,2,-1,-1
0,17,0.2255232294266629,0.19949881689201326,2,-1,-1
0,18,0.0,0.20040070908398985,2,-1,-1
0,19,0.0,0.20040070908398985,2,-1,-1
0,20,16.694897796301685,0.20214007339363207,4,-1,-1
0,21,0.0,0.20040070908398985,5,-1,-1
0,22,0.0,0.20040070908398985,4,-1,-1
0,23,20.15553739895377,0.2536661420017885,2,-1,-1
0,24,3.255494297820775,0.19441419616545746,2,-1,-1
0,25,0.0,0.20040070908398985,4,-1,-1
0,26,0.0,0.20040070908398985,2,-1,-1
0,27,18.201651585441162,0.16523889473124212,2,-1,-1
0,28,18.40755681879436,0.08982521945007053,1,-1,-1
0,29,18.411969529625694,-0.02891917910315426,4,-1,-1
0,30,0.0,0.20040070908398985,2,-1,-1
0,31,0.0,0.20040070908398985,2,-1,-1
0,32,18.411967287831764,-0.028919188441041768,2,-1,-1
0,33,16.720801621105075,0.16130051346115784,2,-1,-1
0,34,0.0,0.20040070908398985,2,-1,-1
0,35,0.0,0.20040070908398985,4,-1,-1
0,36,0.0,0.20040070908398985,4,-1,-1
0,37,16.57325081618053,-0.049398138018071046,2,-1,-1
0,38,0.0001749393440690028,0.20040002660939488,4,-1,-1
0,39,19.605394464195733,-0.0645114795781498,2,-1,-1
0,40,0.0,0.20040070908398985,2,-1,-1
0,41,0.0,0.20040070908398985,2,-1,-1
0,42,0.0,0.20040070908398985,1,-1,-1
0,43,0.0,0.20040070908398985,2,-1,-1
0,44,22.315290008291495,0.10447497145144383,2,-1,-1
0,45,0.3837041757201945,0.19918856477802815,5,-1,-1
0,46,0.0,0.20040070908398985,2,-1,-1
0,47,0.0,0.20040070908398985,3,-1,-1
0,48,22.294537344643484,-0.02664897121764139,2,-1,-1
0,49,0.0,0.20040070908398985,1,-1,-1
0,50,0.0013285621384312662,0.20039517155487527,4,-1,-1
0,51,3.083353883845797,-0.06942902488521484,4,-1,-1
0,52,0.0,0.20040070908398985,4,-1,-1
0,53,0.0,0.20040070908398985,2,-1,-1
0,54,0.0,0.20040070908398985,2,-1,-1
0,55,0.0,0.20040070908398985,2,-1,-1
0,56,19.321657730755213,-0.025827732241849238,2,-1,-1
0,57,5.511318170956015,0.18850071260826776,2,-1,-1
0,58,0.0,0.20040070908398985,3,-1,-1
0,59,0.0,0.20040070908398985,2,-1,-1
0,60,23.81963486317102,0.13277912657399038,2,-1,-1
0,61,0.0017101348115308686,0.2003937229262415,4,-1,-1
0,62,2.6053278754695186,-0.06482621895354189,2,-1,-1
0,63,15.668234970385154,0.16604302058240678,4,-1,-1
0,64,20.37703428851589,0.21165192961956522,4,-1,-1
0,65,0.0,0.20040070908398985,1,-1,-1
0,66,15.959473273853405,0.15767672939959118,2,-1,-1
0,67,18.371218383177286,-0.055284784326606204,4,-1,-1
0,68,0.0,0.20040070908398985,1,-1,-1
0,69,17.447726093444032,0.10222893342321365,3,-1,-1
0,70,0.0,0.20040070908398985,2,-1,-1
0,71,0.0,0.20040070908398985,2,-1,-1
0,72,24.585676589923008,0.12912378586118978,4,-1,-1
0,73,0.0,0.20040070908398985,4,-1,-1
0,74,0.0,0.20040070908398985,2,-1,-1
0,75,0.0,0.20040070908398985,2,-1,-1
0,76,0.0,0.20040070908398985,2,-1,-1
0,77,0.00018245439636170127,0.2004003977839973,4,-1,-1
0,78,5.790519819996749,0.18937098914663633,2,-1,-1
0,79,0.0,0.20040070908398985,2,-1,-1
0,80,15.789955261018521,0.1681689083812592,4,-1,-1
0,81,0.0,0.20040070908398985,4,-1,-1
0,82,23.667332541711804,0.1341211516615625,4,-1,-1
0,83,25.349968617220714,0.016813533757421836,2,-1,-1
0,84,0.0,0.20040070908398985,2,-1,-1
0,85,1.0850595967036938,-0.07373964229354749,4,-1,-1
0,86,19.029493942514364,-0.01856200638659666,2,-1,-1
0,87,0.0,0.20040070908398985,2,-1,-1
0,88,15.863825576674339,-0.012257558354800442,1,-1,-1
0,89,0.0,0.20040070908398985,2,-1,-1
0,90,0.0,0.20040070908398985,2,-1,-1
0,91,23.51437856192844,0.14262215261206457,1,-1,-1
0,92,4.071436637629583,0.20666586826367295,2,-1,-1
0,93,20.25017069684135,0.2538465924159591,4,-1,-1
0,94,15.565247952875556,-0.006012461304622597,2,-1,-1
0,95,19.69946294718802,-0.024100669831069104,1,-1,-1
0,96,20.873274462478623,0.21685426584338768,4,-1,-1
0,97,2.3233965178194182,0.1643046410951528,4,-1,-1
0,98,3.1217976584411287,-0.06590186554997901,2,-1,-1
0,99,1.706548013834133,-0.07111689792391265,1,-1,-1
0,100,15.904953811290202,0.03667817327627264,4,-1,-1
0,101,18.87216606503269,0.050986786690380696,4,-1,-1
0,102,4.295972748930004,0.20144627205698426,4,-1,-1
0,103,20.155159799907096,0.25385363942285766,4,-1,-1
0,104,5.692083977822862,0.18520792011204326,2,-1,-1
0,105,0.0,0.20040070908398985,1,-1,-1
0,106,18.10194306888452,0.056276322788763516,2,-1,-1
0,107,0.0,0.20040070908398985,2,-1,-1
0,108,20.15497452594623,0.2536691522215198,1,-1,-1
0,109,0.016813697457097494,0.20033553152766237,2,-1,-1
0,110,0.0,0.20040070908398985,2,-1,-1
0,111,0.4658266614726034,-0.028917588944468664,2,-1,-1
0,112,2.38566022606279,-0.06518402663826389,4,-1,-1
0,113,0.0,0.20040070908398985,1,-1,-1
0,114,16.13201275416034,-0.01579609121417,2,-1,-1
0,115,21.30680872139285,0.287502139843776,4,-1,-1
0,116,0.0,0.20040070908398985,2,-1,-1
0,117,1.8916417454592624,0.10171382894820369,3,-1,-1
0,118,17.545544663009686,0.15640866445335347,2,-1,-1
0,119,3.97219174959779,0.2104415620227116,4,-1,-1
0,120,5.477942884104647,0.19069074759047247,2,-1,-1
0,121,0.0,0.20040070908398985,4,-1,-1
0,122,23.018225285369965,0.30266917360667056,2,-1,-1
0,123,0.0,0.20040070908398985,2,-1,-1
0,124,14.74264041964474,0.17925589760764904,4,-1,-1
0,125,0.4675346554894349,-0.028907539677226885,2,-1,-1
0,126,0.0,0.20040070908398985,2,-1,-1
0,127,0.0,0.20040070908398985,4,-1,-1
0,128,2.267000601926252,0.16746580338751635,2,-1,-1
0,129,0.0,0.20040070908398985,4,-1,-1
0,130,0.0,0.20040070908398985,4,-1,-1
0,131,0.0,0.20040070908398985,4,-1,-1
0,132,0.0,0.20040070908398985,4,-1,-1
0,133,40.006803247965884,0.3387604498276685,2,-1,-1
0,134,0.0,0.20040070908398985,3,-1,-1
0,135,0.0,0.20040070908398985,3,-1,-1
0,136,3.8328162917708397,-0.038754076713422576,2,-1,-1
0,137,0.0,0.20040070908398985,2,-1,-1
0,138,16.4635077831412,-0.04146850099145951,4,-1,-1
0,139,22.139375637092833,0.09915032136924566,2,-1,-1
0,140,2.401506582809058e-05,0.20040062214924625,4,-1,-1
0,141,4.8887761604172875,-0.05733350938130146,2,-1,-1
0,142,3.3890725003279907,-0.057468451224736476,1,-1,-1
0,143,4.124726415446865,-0.06072133948239092,2,-1,-1
0,144,32.837118730458535,0.07024703656619775,2,-1,-1
0,145,2.199309242178479,0.16276842203696343,4,-1,-1
0,146,15.789884824579497,0.1282443024161337,1,-1,-1
0,147,0.025384162514749183,0.2536684919899108,4,-1,-1
0,148,0.0,0.20040070908398985,4,-1,-1
0,149,0.0038409627716352664,0.20038577382725878,2,-1,-1
0,150,2.523130307595575,0.2676469227661954,4,-1,-1
0,151,0.0,0.20040070908398985,4,-1,-1
0,152,4.5414645405609615e-05,0.20040053421313817,2,-1,-1
0,153,16.573235202855724,0.012086467220982312,2,-1,-1
0,154,0.0,0.20040070908398985,4,-1,-1
0,155,19.28541957994629,0.15758388632699633,2,-1,-1
0,156,27.398469857204102,0.37339837420868527,1,-1,-1
0,157,6.928333767787106,-0.006019147691238082,1,-1,-1
0,158,3.087051930607714,0.1950093893106208,2,-1,-1
0,159,17.29596695848272,0.061566179904993495,2,-1,-1
0,160,0.0,0.20040070908398985,4,-1,-1
0,161,0.0,0.20040070908398985,2,-1,-1
0,162,0.0,0.20040070908398985,2,-1,-1
0,163,18.94811024645396,0.1208047322582377,4,-1,-1
0,164,0.0,0.20040070908398985,1,-1,-1
0,165,4.354924032570634,0.19933721004907443,2,-1,-1
0,166,0.0,0.20040070908398985,4,-1,-1
0,167,0.049566158586402766,0.25378038557797106,4,-1,-1
0,168,0.46572560217323156,-0.02891918829289747,5,-1,-1
0,169,0.0,0.20040070908398985,2,-1,-1
0,170,0.0,0.20040070908398985,4,-1,-1
0,171,0.0,0.20040070908398985,4,-1,-1
0,172,0.0,0.20040070908398985,2,-1,-1
0,173,0.0,0.20040070908398985,4,-1,-1
0,174,0.0,0.20040070908398985,4,-1,-1
0,175,0.8098796306576986,0.19737582350370148,4,-1,-1
0,176,3.2585644061239236,0.2431543132263881,4,-1,-1
0,177,0.9874418852934211,-0.07368767484258787,2,-1,-1
0,178,0.0,0.20040070908398985,5,-1,-1
0,179,3.3040357091596317,-0.06115939267885304,1,-1,-1
0,180,1.9488672334291663,0.15518193387137544,3,-1,-1
0,181,0.0,0.20040070908398985,2,-1,-1
0,182,3.3412093664765594,0.10966132796283118,4,-1,-1
0,183,0.0,0.20040070908398985,2,-1,-1
0,184,0.00018713792701134934,0.20039998002115603,4,-1,-1
0,185,22.340196457485014,0.21884710835123927,4,-1,-1
0,186,0.4657346114924865,-0.028918893046117826,2,-1,-1
0,187,0.0,0.20040070908398985,4,-1,-1
0,188,0.0,0.20040070908398985,3,-1,-1
0,189,17.481778495479453,-0.03642901315106348,2,-1,-1
0,190,1.2605042191216902,-0.07255292945775015,2,-1,-1
0,191,2.8976130904351374,-0.05247677657378404,2,-1,-1
0,192,0.0,0.20040070908398985,2,-1,-1
0,193,0.000694608498494631,0.20039787693120126,4,-1,-1
0,194,1.8953679056487311,0.10175275704274671,2,-1,-1
0,195,0.0005772606361963047,0.2003997335693823,5,-1,-1
0,196,0.025422231449741636,0.25366802632986285,4,-1,-1
0,197,1.0460059794292684,-0.07336213264677638,4,-1,-1
0,198,0.0,0.20040070908398985,2,-1,-1
0,199,2.2846827909741902,0.15778790292609224,2,-1,-1
0,200,2.818710045788684,-0.06364869509557311,2,-1,-1
0,201,0.0,0.20040070908398985,2,-1,-1
0,202,0.0,0.20040070908398985,4,-1,-1
0,203,4.848326222315708,0.21580168432960306,4,-1,-1
0,204,7.673657238022842,-0.0162821161766178,2,-1,-1
0,205,0.025372009500079666,0.2536691356045044,4,-1,-1
0,206,0.0,0.20040070908398985,2,-1,-1
0,207,0.46818565104066157,-0.02890494562526037,2,-1,-1
0,208,0.0,0.20040070908398985,2,-1,-1
0,209,0.0,0.20040070908398985,4,-1,-1
0,210,0.0,0.20040070908398985,2,-1,-1
0,211,22.12135441425551,-0.005078692814608643,1,-1,-1
0,212,1.6650923985678445,0.15836653202678083,4,-1,-1
0,213,0.0,0.20040070908398985,4,-1,-1
0,214,20.709816772690928,-0.020573027155543256,1,-1,-1
0,215,0.9683659672325454,-0.07375838130156465,2,-1,-1
0,216,0.0,0.20040070908398985,1,-1,-1
0,217,5.528558110833381,0.12319990942456875,2,-1,-1
0,218,0.0,0.20040070908398985,2,-1,-1
0,219,0.0,0.20040070908398985,2,-1,-1
0,220,2.082148012743805,0.15603775327997368,3,-1,-1
0,221,3.5571123654274754,0.1562645489664202,2,-1,-1
0,222,0.0,0.20040070908398985,2,-1,-1
0,223,8.084990055730554,-0.003170565094185893,4,-1,-1
0,224,22.75545263683564,0.22570849733653497,1,-1,-1
0,225,0.0,0.20040070908398985,2,-1,-1
0,226,9.812753890524005,0.029500482462270952,4,-1,-1
0,227,2.5357024924232974e-08,0.2004007089949584,3,-1,-1
0,228,25.02960755634982,0.249674273493847,4,-1,-1
0,229,3.1111550578073284,0.2044306124813073,4,-1,-1
0,230,4.450493782225771,0.21509371260538232,2,-1,-1
0,231,0.02537418732452513,0.25366915365898124,1,-1,-1
