Generation,X,Y,Fitness
0,-0.06451325344625433,0.2846443176435923,-1.5430303978825854
0,-0.17568215851792354,0.047466415092318845,-1.5424552202574375
0,0.028750838038458057,-0.11410525069561021,-1.5418667608061765
0,-0.042060719218983536,0.1807807115412216,-1.542464843678578
0,-0.008472507697800218,0.10264636841010921,-1.5417442087740811
0,0.011291444894986749,0.0875593719334182,-1.5416450003793751
0,-0.08031025227988758,-0.022247409637224172,-1.5416171342830105
0,0.025660144315738112,0.259507273426382,-1.5427423372499303
0,0.09147121294264557,0.010357646433407572,-1.5416694096911572
1,0.0031514393827246634,-0.042155261038728534,-1.5414139941617007
1,-0.006455261556076203,0.14207960378522277,-1.5420461202167879
1,-0.20924186125073516,0.11580901685412368,-1.543479614999803
1,-0.012777809597083037,0.12173226977356383,-1.541891161536754
1,-0.053074400249232594,-0.005571118278977286,-1.5414563532363552
1,0.032801107620229406,0.2886160008996413,-1.5427001838225658
1,-0.01785535251657461,0.06932887218323244,-1.5415466733171987
1,-0.08587725676006792,0.12084804296986294,-1.5422469195208168
1,0.012667206162396027,0.30656527262552113,-1.5424598578822897
1,0.10866750612765066,0.23835052816903401,-1.5436092067482652
1,0.0032111662058494084,0.18359965972918477,-1.5423693027890426
1,-0.0015833097258683981,0.17886422502619995,-1.5423339425906522
1,0.0435835420300371,0.25091982737618945,-1.5428483601715568
1,0.06939921431167148,0.09253663625207602,-1.5418952109954578
1,0.1318668054255746,0.006402993979677071,-1.541964267216728
1,0.0987505357996219,0.23545961953744077,-1.5434329174990826
1,-0.005498865430755839,-0.06225696321158271,-1.5414978181549124
1,-0.05503476352609185,0.26428223407666573,-1.5429591572311638
1,-0.059262602352861064,0.1896954935730344,-1.5426505798252363
1,0.024870123295166108,0.2133627467948355,-1.5426053573682634
1,-0.14660774482267927,0.10783749800300665,-1.5427106394331052
1,-0.2650968003536086,0.09590179362092119,-1.543514587151529
1,-0.15828386304614042,0.04228184855044856,-1.5422817213690874
1,-0.01625755267893559,0.21823055032674887,-1.54260347200455
1,0.016637792005153834,0.016558444037928652,-1.5413639223749889
1,-0.11413994328151779,0.09147539238963054,-1.542232875066163
1,-0.08602488949832238,0.18791300196955268,-1.5428887098306383
1,-0.16609961225459122,0.09546263504015762,-1.5427799552603947
1,-0.2722909773127784,0.1550947035427992,-1.5447924076365664
1,-0.06990957569097826,0.08909467444185837,-1.5418735214862394
1,-0.08954805557173143,0.4002900876243465,-1.5412848646896466
1,-0.0071278950380149544,0.06435446071476125,-1.5415090275139656
1,0.023805996749972913,0.11869032065885927,-1.5418887122493734
1,-0.08081155030152566,0.13377100781110618,-1.5423242873481524
1,-0.137299941655281,0.10406265886376893,-1.5425734123521608
1,-0.1707477274638104,0.11853317556869439,-1.5431041116372155
1,-0.09247320266617251,0.08421238111268,-1.54199520470576
1,-0.017517940050733132,0.0475864596815147,-1.5414462828217976
1,0.19308863028663367,0.1501931101456881,-1.5438433701194962
1,-0.024902074206305747,0.07684094967617314,-1.5416022835787548
1,0.007527255352190586,0.22223612083990096,-1.5426059657032032
1,-0.04492623397623177,0.05215434810670702,-1.5415376186459193
1,-0.1173240317573035,0.17838613191536942,-1.5431743035209693
1,0.11440311806690792,0.07353233875613069,-1.542095957277981
1,-0.041731780799272984,0.13200947287424641,-1.5420578761226742
1,-0.16347928271797332,0.03360781769772507,-1.542285035178407
1,0.029577547711474445,0.19393698733051812,-1.5425022270506574
1,0.16626980787863144,0.2755152649451572,-1.545099767960059
1,-0.08743935132897182,0.11686853865053168,-1.5422238133389476
1,-0.03715381311714494,-0.005179558098496101,-1.5413987175097144
2,0.009969928646245657,0.06801277235130256,-1.54152986850765
2,-0.23182336815386695,0.1975972167530694,-1.5453265568034669
2,0.13501171702171522,0.041002021101425576,-1.542079576632355
2,-0.06480206798123034,0.16913768947435284,-1.5425205713401966
2,-0.15280340665848527,-0.04361103819041398,-1.5422421214315318
2,-0.06703037266661434,0.17173574303393138,-1.5425614926653046
2,-0.026002770742234695,0.1474740796054781,-1.5421264672171613
2,-0.14372798107323553,-0.03543275480560229,-1.5421286342147127
2,-0.07685915175056429,0.01860101036447255,-1.5415898682360996
2,-0.010686239357754673,0.12007565206457566,-1.5418757604636284
2,-0.046286732265775704,0.10221994474772345,-1.5418422784608579
2,-0.025510896972786953,0.1701441552869402,-1.542308846250215
2,0.15535481754545966,0.027585753010001587,-1.5421961582540962
2,0.015788989411520314,0.13418255741724355,-1.5419942376677964
2,0.03513431021269384,0.20335467003823848,-1.5425911119935494
2,-0.057856044774183615,0.08624892191931369,-1.541784966173518
2,0.1292375706123357,0.14199697651813278,-1.542903342645735
2,0.10482782428583949,0.15251665925880717,-1.542740697930333
2,-0.05917064348215849,0.05453557074084153,-1.541610160403758
2,0.0617927983785843,0.14698791513020623,-1.5423005986898586
2,0.10246203692472731,0.16403156610302852,-1.5428360412134623
2,-0.22414277582053116,0.14958206563220866,-1.5442214100022753
2,0.0407703475699811,0.06478760502500165,-1.5415822404827129
2,-0.013646168087526556,0.11048499618935353,-1.5418068717849582
2,-0.017041625691436052,0.1755144342404925,-1.542327518952594
2,-0.005075686198099748,0.2011467860003947,-1.5424895364547875
2,-0.11444695476273216,-0.046326775333342646,-1.5419361883901441
2,0.06024656030741449,0.37895588869558106,-1.5414127379050737
2,0.053634177487039206,0.06884802492730212,-1.5416567413970501
2,0.008343414098927061,0.14859092502093552,-1.5421002697364101
2,-0.03162437272804912,0.12503059029221125,-1.5419614139298206
2,0.06625097828790903,0.07205559640574379,-1.5417401050894557
2,0.060887444900150564,0.39422917301103666,-1.5408787025303916
2,0.06916872814532873,-0.02555116243156355,-1.5415607841297287
2,-0.10784825601891991,0.11239384165663857,-1.5423629352610289
2,-0.10822385137155756,0.3355091073673335,-1.5434288942772327
2,0.08242934761338556,0.06114153400542159,-1.541776967384329
2,-0.20036073969935958,0.11541267733257493,-1.543384540518902
2,-0.1332165751805341,0.028493748225373622,-1.542017361010954
2,0.18690847441475972,0.10802153524106299,-1.543143501301782
2,-0.03897412253380281,0.2630501686816284,-1.5428202631725874
2,-0.08812197631625145,0.04952383918044605,-1.5417569617411298
2,-0.05883095057534497,0.2287039874001262,-1.5429053011184233
2,-0.0300379135983252,0.1750302029113012,-1.542363396035925
2,-0.052257182665578564,0.03896223107451122,-1.5415168767761203
2,0.09955871236585788,0.233772555601368,-1.5434343375756385
2,-0.14166566171864275,0.1922862656288989,-1.543694903733744
2,-0.2533819757028165,0.07625399896728186,-1.5431935191159902
2,0.0035797056406700334,0.18135776518006722,-1.542353091564562
2,-0.01420327437016267,0.13699937326792289,-1.542014237148268
3,-0.04138586448564357,0.1121398418254465,-1.5418964129228976
3,-0.06121410512494293,0.062400078409356394,-1.5416589965433798
3,-0.04940056699889742,0.007600219871309211,-1.5414425802666614
3,0.2026330409644258,0.10751364371620117,-1.5432943236487442
3,-0.2019693687863204,0.12309610825925843,-1.5435164281654896
3,-0.004837445888426887,0.1803020948386819,-1.5423460082460374
3,0.07834743046006476,0.16429526028440006,-1.5425915695333172
3,0.056784862119240456,0.05610035090510557,-1.541605933343404
3,0.22040026032190388,0.03417030017405172,-1.542684448335741
3,-0.05912918702940601,0.24310355277053508,-1.5429668940747034
3,-0.1019979882142248,0.27050084057008755,-1.5436310382940297
3,-0.08619975226497316,0.07766631757271522,-1.5419030485775753
3,0.019845291683380978,-0.01311845349034449,-1.5413645224912085
3,-0.0458582878901416,0.10397651583551791,-1.5418534481648178
3,-0.05524747485169836,0.11566300744363257,-1.5419912277156766
3,0.11336774959065776,0.22215146434988348,-1.5435608728725811
3,-0.2132943996278357,0.2045089001498514,-1.5451479029281736
3,-0.15275573719452354,0.05227389403944668,-1.5422898647040268
3,0.14838018104461262,0.0486752129665331,-1.5422312467137282
3,-0.1633569165542958,-0.02358327075353875,-1.5422487616365403
3,-0.0811819721298157,0.1004658766962811,-1.542035703741629
3,-0.011026871546928482,0.10274845993039067,-1.541747402633072
3,-0.06059512732081859,0.19015652028817573,-1.5426649148837606
3,-0.03398755020544165,0.194378198353655,-1.5425248661298532
3,-0.09288142128935993,0.2445893647571484,-1.5433951868003433
3,-0.1517811986367433,0.13932918662951974,-1.54314667090165
3,0.05760351328122579,0.07236531714697539,-1.5416959641219017
3,0.023040410157761315,0.2570337356825558,-1.5427309113216134
3,0.05041171231968376,0.1418069646568501,-1.5421843556574242
3,-0.09589020419749997,0.15302551071752207,-1.5426513556289652
3,0.08146331906326905,0.3151092375679174,-1.5430906611426232
3,-0.10465161464775792,0.02971586447577948,-1.541798782958523
3,-0.05258045221981608,0.12041455543063713,-1.5420155347647073
3,0.03054328995542193,0.14959077029694218,-1.542158803786409
3,-0.10223254471567034,0.030603508589051087,-1.5417838425663133
3,0.0585429806490229,0.30507612883044594,-1.5428320847188122
3,-0.06864638938474592,0.08845753329829559,-1.5418612314394888
3,-0.040984125871241645,0.1532192655661843,-1.5422326650734623
3,0.06497171088181997,-0.06528038749406267,-1.5416942653221386
3,-0.022340560231358598,0.017432301770365283,-1.5413743379136071
3,0.0014323100253905326,0.0734214722693873,-1.5415546261286828
3,0.10414796614825303,0.045718608439031916,-1.5418541111865771
3,-0.09765891522029509,0.07752470443985834,-1.541987465920886
3,-0.12221325231255699,0.273454973740488,-1.544036416980152
3,0.008195333672111761,0.06848662909604346,-1.5415309013438176
3,-0.14186329614786458,0.15400676517161102,-1.5432077775088244
3,0.1513764997050962,0.20367388642595793,-1.5440021685526784
3,-0.14195738333682045,-0.018712391159443925,-1.5420627034834786
3,0.04281962070700743,0.14416091380739007,-1.5421649168662936
3,-0.12949410644189557,0.2674339976367385,-1.544170471825091
4,-0.06038085715401509,0.028839404311135672,-1.5415240782751871
4,0.031671085469725774,0.19634020406959884,-1.5425278318186655
4,0.0017601906704399067,0.032579927122639046,-1.5413847779542982
4,-0.01734696020136724,0.013463887086039864,-1.5413610702735763
4,-0.029366210736297027,0.2509410501771713,-1.542756928203318
4,-0.13433324177060202,0.00543523608978666,-1.5419832814191134
4,-0.12975781931649247,0.155310316347989,-1.5430673648073863
4,0.03379126943013487,0.3028216824956783,-1.5426038304718257
4,-0.017681998088407647,0.050904944801861376,-1.541459606453038
4,-0.15604428474430684,0.03410860361069669,-1.5422258161487905
4,0.13540229638831913,-0.05553486598954149,-1.5421587070510874
4,-0.10334398361271614,0.18730756550207373,-1.5430874815629245
4,-0.10003034894596534,0.2650635536691039,-1.5435853578207004
4,-0.06010871547091884,0.23291107927318067,-1.542937175245369
4,-0.2152976010792096,0.17875397561420903,-1.5446741910428505
4,0.0192921130116467,0.18824381376113403,-1.54242731941041
4,-0.08586515592490222,0.07591446560120552,-1.5418890326015737
4,-0.05379770704765753,0.12977171607753646,-1.5421004157912948
4,-0.05292268077815425,0.07291589663832315,-1.541676686648819
4,0.04604300292829397,0.29993867581625533,-1.5427335273425462
4,0.14155667037381178,0.1637403200046197,-1.5433281768312872
4,0.005152105130214236,0.15860545288811295,-1.542178207354204
4,0.1523436395102972,0.2502067219580473,-1.5445524096191443
4,0.029501731433421354,-0.020149720032657664,-1.5413938779493908
4,-0.041721683479309477,0.14774349529802483,-1.5421899524180511
4,0.10666705149639498,0.24713306108110672,-1.543629025101449
4,0.038608150793780674,0.19061303126426465,-1.5425210003519176
4,-0.232433386052322,0.10958261790541524,-1.5435825665410645
4,0.004122539692787881,0.06833041766150236,-1.5415278243035393
4,0.061225034794762365,0.008145391915558006,-1.5414944619622089
4,-0.04516717201656266,0.12288557291376928,-1.5419985484529026
4,-0.14503758867154015,0.12347303674755088,-1.5428703299541375
4,-0.1590419756121274,0.07760511817216675,-1.542535372717428
4,-0.010064695848023554,0.03670427364184689,-1.541400528595661
4,-0.05412776825873687,0.08854760604359865,-1.541781660916762
4,-0.09784485566010595,0.11009856145616313,-1.542251095274001
4,-0.08239501382854122,0.18348327384607407,-1.5428096091534163
4,-0.14416260207890214,0.03166818262750119,-1.5421179058683334
4,0.18030577081323373,0.23457745405950337,-1.5449887981642711
4,0.1137207927888071,0.1871524416084941,-1.5432219023646372
4,0.09337885088712873,0.041548393071872,-1.5417591198141927
4,0.011115940676786434,0.2148423789301961,-1.5425754851048183
4,-0.020036412839524037,0.10001793615869146,-1.5417418756794161
4,-0.12058252495820584,0.1884493795178775,-1.543331307638519
4,-0.0014496835368398332,0.08831714568778465,-1.5416439053002033
4,-0.07521869197975885,0.22325862028369375,-1.5430447090696462
4,0.09872254698995894,0.08544735299281797,-1.5420533754691843
4,0.0022313769139018814,-0.043367578987781846,-1.5414179456222534
4,-0.12657731910506187,0.27984809667677435,-1.544147361248898
4,0.11098143124750355,-0.045987096787895976,-1.5419074638341623
5,0.002762162711153142,0.1736935538998235,-1.5422952460332358
5,-0.16859630405444148,0.05840099171379974,-1.542467798392324
5,0.060654822682873755,0.05381303733224982,-1.5416141995041412
5,0.027614646322898444,0.19284777578837647,-1.5424868011175188
5,0.0008764299889543331,0.04360579756781459,-1.541418596303502
5,0.08118533676330202,0.2035705522867261,-1.5429704523027865
5,-0.06951768797698202,0.07276381172949319,-1.541763194016617
5,-0.21705600631528638,0.22952482142838027,-1.5457080949104816
5,-0.04982370127020357,0.11539256234010696,-1.5419605720455642
5,0.2682852857104415,0.12239040646033943,-1.5440233604522215
5,-0.06117775325973337,0.14049546531463933,-1.5422387449490431
5,-0.03523235558015617,0.02453905851866972,-1.5414173149720454
5,0.07399400940303803,-0.002527105759139253,-1.541558015196629
5,-0.024961410431114585,0.32603910939052966,-1.5422638184273454
5,-0.007979734302706928,0.08316488895776555,-1.5416144812534802
5,-0.10707376922909116,0.16995394073634182,-1.542952541766809
5,-0.06755674540703968,0.03792574742250794,-1.5415869924596866
5,-0.19516788301824622,0.06876947196671872,-1.5427760032361673
5,0.023893308146363965,0.15984965469136606,-1.5422213520794266
5,-0.0353376063424852,0.2832921800264723,-1.5427447521249253
5,0.1270308500887274,0.08310317443342846,-1.5422806929892192
5,-0.19512669512548908,0.055352087038533185,-1.5426623418840384
5,-0.03688042537276355,0.1361632934795911,-1.5420715878109141
5,-0.0813881181825197,0.10347112343597051,-1.5420615681209116
5,0.02471077809955033,0.07495182248023168,-1.5415909327706379
5,-0.05808760578331804,0.2145651685875536,-1.5428193988830148
5,0.043677294929768185,-0.059857809830325154,-1.5415681457546757
5,-0.008793985342599616,0.19033469431641598,-1.5424217220392364
5,-0.03505795281232532,0.12892860547997664,-1.5420050572460127
5,-0.0002920395423235411,0.29090051567058395,-1.5425744188062427
5,0.08355151031020659,-0.08720151157531375,-1.5419510449769604
5,-0.0006901145043690243,0.04188673799507009,-1.5414126830225499
5,0.16143223834349418,0.2249701534310375,-1.544464274804921
5,0.06727885213010815,0.10519087166535859,-1.541978500875374
5,0.05378664137400331,0.04599141107901156,-1.5415488203172045
5,0.08850917771149984,0.06285446610876115,-1.5418275846342873
5,0.15735817966512722,0.1972656905069457,-1.544020068991164
5,0.10420949347962814,0.08979899312372852,-1.5421324494821138
5,0.02623970939192309,0.2557660608559793,-1.5427449551563455
5,0.010275520829635044,-0.09487138263031872,-1.5416920027470074
5,-0.0340510498392692,0.03944321253547503,-1.5414535819111685
5,-0.05332093024573992,0.07069791938412776,-1.5416657243276088
5,-0.18960558298582536,-0.07621218590071699,-1.5428012654313419
5,-0.14840510998669,-0.018919842351706878,-1.5421156028028427
5,-0.07060595826961745,0.23589473807916808,-1.5430608953794014
5,-0.008369074727614391,-0.03373050317847384,-1.5413907037178443
5,0.17802873819760012,0.2640120958375469,-1.5453009419201613
5,0.04295040596745947,0.09251617248076896,-1.5417587290151058
5,0.09265287976304505,0.08951749951051433,-1.5420363248606996
5,-0.030850295816128533,0.2589850785573533,-1.5427693176728008
6,-0.09745614804135559,0.008610214841086594,-1.5417080781180308
6,0.06023609678554205,0.11478358695508253,-1.5420126052744036
6,-0.04575011023057399,0.006198130700833429,-1.5414278865666438
6,0.17611645114920685,-0.021528627980454046,-1.5423433932413806
6,0.015329125582152577,0.11695605946548411,-1.5418581248959107
6,-0.06202845824362545,0.07871396821084459,-1.5417577689476158
6,0.01432032112777651,0.16664778028160399,-1.542253112717518
6,-0.1626605695118634,0.09045479262543599,-1.5426928164686249
6,0.13620410840941052,0.2392907134795441,-1.5441166371186295
6,-0.003638182313488031,-0.05715621115732475,-1.541473292501205
6,0.041956684215898654,-0.04831229421748964,-1.5415108595076195
6,-0.011534040956589733,0.1882084246405703,-1.5424106704957539
6,0.0639739893135942,0.2609605383680964,-1.5430549348645488
6,0.019912316978384484,0.1237659163617869,-1.5419193951656478
6,-0.1537113734283959,-0.08058322248675193,-1.5425111960365745
6,0.07720970893793534,0.009521585549393585,-1.541580188246472
6,-0.11448495402641942,0.060287369701698366,-1.5420104687587681
6,0.06680206445487362,-0.07522450432855157,-1.5417625035075262
6,0.06085992646134583,0.15781805273400556,-1.5423906189600718
6,-0.1255956604099763,0.07131489861405947,-1.5421770372818413
6,-0.1805675260633269,0.17823762731597353,-1.5441205374873834
6,-0.1169041620155096,0.07024611704887553,-1.5420943113559602
6,0.08229426240572107,0.045442166802541054,-1.5417011715010867
6,-0.190034922706913,0.13815625774608653,-1.5436116548629872
6,0.03222933791815763,-0.09541879642829534,-1.541740613506294
6,-0.10473185165548375,0.059086952900580844,-1.5419258964852185
6,-0.011154097073084145,0.1453129438663443,-1.5420769684241238
6,-0.056320416362175225,0.05708203271344022,-1.5416083798507416
6,0.04627071094503466,0.0783497608266771,-1.5416800125330357
6,0.01795696976540148,0.07362061847789783,-1.541570314780457
6,-0.05291184963972941,0.06295936502403585,-1.541621818718077
6,-0.25805693525054485,0.1746312121566529,-1.5451520236226814
6,-0.1798630455920794,0.1802736470054197,-1.5441420210779353
6,0.0725464569918264,-0.04041583556730305,-1.541623126056853
6,0.11435527865535354,-0.04994491212059024,-1.5419529010733908
6,-0.08285677406489603,0.1041607193598088,-1.5420781772165957
6,0.03934715179089,-0.06494578176330845,-1.541578086143651
6,-0.08121057021686554,0.18469368984454002,-1.5428084012903627
6,-0.00966761489943222,0.08528265083984057,-1.541629002819166
6,0.022087317272643653,-0.00888095957955673,-1.5413645126432733
6,-0.02353341779150374,0.06514995943120237,-1.5415353898034012
6,-0.1167774699301033,0.1730555233741147,-1.5431074651531311
6,-0.01694411838089659,0.21122057319256632,-1.542568465091316
6,-0.014373997790064876,-0.028907349872360488,-1.5413841155645494
6,-0.0272602343534094,0.11758442392086574,-1.5418892838064147
6,-0.07268765338026319,0.057234884082508763,-1.5416960239277104
6,-0.012780518308630957,0.11464638114044644,-1.5418368669946156
6,-0.03960379597024958,0.24072987779840238,-1.5427975730667256
6,0.16033339772957492,0.04614186758712158,-1.5423194340188005
6,-0.013477753399040388,-0.025810501807145586,-1.5413761235284031
7,0.05872881786261987,0.0023474718263628847,-1.5414800896748644
7,-0.04172491747712352,-0.10996868372283351,-1.5418810882573015
7,-0.24012079122327107,0.17324445030792734,-1.5449068479089885
7,-0.14823077976863497,-0.0591864203692966,-1.5422940255243995
7,0.030195976208900493,0.10296399355990986,-1.5417879168969395
7,-0.18032522702325615,0.06088102381146403,-1.5425865379359704
7,-0.11978096516788038,0.14488830243406076,-1.5428256560844338
7,-0.12020470019182837,-0.007989867671719594,-1.5418741061867074
7,-0.18623451359665893,0.1842093286673811,-1.544310247048964
7,-0.16398188142543652,0.21741382021888034,-1.5444156692178441
7,-0.16865908049981554,-0.10235543995467987,-1.5428833327346365
7,-0.02645146733230102,-0.018969089253774607,-1.5413849314080883
7,-0.10933870065174416,0.20797691761104026,-1.5433712348465443
7,0.05240161286377769,0.025790705251582863,-1.5414809926378048
7,-0.027415414337338326,-0.033850252907156014,-1.5414196439574326
7,-0.06908185732979323,0.12249990628347548,-1.5421342924049615
7,0.04438835184505101,-0.18960778014100138,-1.5425462001577066
7,-0.0493169366333544,0.07498833182323145,-1.5416727004861583
7,0.1077583407976798,-0.13651812051684292,-1.5426032852011868
7,-0.1864629532850658,-0.0005013597072208859,-1.5423892016102498
7,-0.20015568467009998,0.20931098938018966,-1.544991920564307
7,-0.18774720730150846,0.054605268065926194,-1.542599789143515
7,-0.13480047338629558,0.07711109393506678,-1.542303859835819
7,-0.08278541927842081,-0.1993866621449582,-1.5429537969427187
7,0.030326657237373572,0.06406127897185371,-1.5415460294336247
7,0.04389978030170269,-0.06214241674032532,-1.5415802517765453
7,0.16860296498013078,0.14443746433664667,-1.5434316174177392
7,-0.0064840498923622,0.08095861810100159,-1.5416000731240187
7,-0.021600411442721117,0.1302698028495235,-1.5419747688184497
7,0.02127345493249963,0.11575814473477157,-1.5418602253642077
7,0.011970494818482405,0.1796244495143798,-1.5423489305973925
7,-0.10443223484127699,-0.16533003077694852,-1.542872238071546
7,-0.0020028217449200164,0.08236761873567472,-1.5416068219903767
7,-0.012567885980065276,0.0716096888054718,-1.5415517289350738
7,-0.03720726229578018,0.10629874511160975,-1.5418356797658928
7,-0.02309921005392001,0.09131213446554011,-1.5416886936009213
7,-0.022615506041030034,0.2171043893168454,-1.5426169651923858
7,-0.03415393681489459,0.045073314193536,-1.541473428689312
7,-0.04057038284748419,0.06552125861583659,-1.54158534370444
7,0.0743512866637839,0.12372339914000709,-1.5421826235311484
7,-0.08215940283310348,0.3176323652312271,-1.5430779171213422
7,-0.14527354565172607,0.2378534729142664,-1.5442839837964069
7,0.16927919387378498,0.08340809882592999,-1.5426867606019377
7,0.012302283984072383,-0.046291496171876376,-1.5414347322014432
7,-0.09087883787240512,-0.03757747685375362,-1.5417272868571852
7,-0.023464212855245116,-0.013345172270231548,-1.5413712250749732
7,-0.00073534722115123,0.12937238553512292,-1.5419422904715434
7,-0.16234242821329048,0.008270008345068386,-1.5422105330697369
7,0.011231108421539931,0.29032874614050463,-1.5425913308778656
7,-0.06754070590877795,0.19021858672312025,-1.542724576767006
8,0.03211121062234107,0.0038161430656094356,-1.5413840282682978
8,-0.12180767087203306,0.1628654238825612,-1.5430556096254606
8,0.11266344059128912,0.047421473652410326,-1.5419272658730623
8,-0.14339501747441313,0.16725774458226436,-1.5433992849408291
8,-0.06870677156723384,-0.029811005574697916,-1.5415688237966534
8,0.07326525366529124,-0.008178190726448237,-1.5415567120760887
8,-0.11707858512726008,-0.044260489062531244,-1.5419476098893234
8,0.04169848662195387,0.11225695217049203,-1.5418986209480603
8,0.0689553445489334,0.1054146386696359,-1.5419910108024855
8,-0.12122947943774982,0.18299116778990246,-1.5432791452492618
8,-0.14118173976983678,0.22172061799254864,-1.544035981130882
8,-0.19425793583457607,0.10477965548397716,-1.54317543313097
8,-0.15302336560852747,0.1385482844886865,-1.5431521024597528
8,-0.1278455753062315,0.23586023624968405,-1.5439275189018749
8,0.04265443653792639,0.09661860420500437,-1.541786215471817
8,-0.010584385185452926,0.10362830735600023,-1.5417531974603222
8,-0.027601185772224646,0.13144924688531545,-1.5420003020656496
8,-0.25954548803483485,0.11786145853843787,-1.5438957816426893
8,0.018036226304950914,-0.1071649544290193,-1.5417894219137578
8,-0.13248755713782384,-0.009148895188268197,-1.541971554196542
8,-0.17164071949081777,0.0014759173812959048,-1.5422791497056676
8,-0.1716528714643381,0.03207906457415423,-1.5423448246746259
8,-0.3183496409069705,0.10859364937267334,-1.5436226259141
8,-0.13716059339162917,0.00021790127934286085,-1.5420042446897144
8,-0.014855878291837675,0.13936047131811277,-1.5420343402834318
8,0.08239300437664486,0.190597028048538,-1.542873596330272
8,-0.13620523253742095,0.028153616286531742,-1.5420406500122197
8,-0.074037373976838,0.08238468239768412,-1.54185277967143
8,-0.12616140796553033,0.15002715443054693,-1.5429601534357518
8,-0.28251564460259737,0.19324033849867484,-1.54590327789063
8,-0.2305192106574393,0.024546335939680634,-1.5426838190913263
8,-0.1699680343164368,0.13539098871738225,-1.5433214621997988
8,-0.0926466952641413,-0.023761473135253647,-1.5416990782737958
8,-0.10520475890223152,-0.028236660108350603,-1.5417985915586814
8,-0.07327386388556366,0.18750649900562563,-1.5427546660540314
8,0.0709204678966611,-0.023360273334936593,-1.541565458810128
8,0.013410615281947105,0.06386794548256017,-1.5415123531648232
8,-0.04214147452066533,0.07997400720394378,-1.5416735654163407
8,-0.02129486623261021,-0.03883245348520789,-1.5414219529400728
8,-0.14512545074574268,0.16203087650787548,-1.5433553144804946
8,-0.08964507636069756,-0.07672144317621815,-1.5419215222377027
8,0.049859323015295665,0.004633047116869654,-1.5414428208345057
8,-0.012541516840117783,0.20799173343451374,-1.5425404269465925
8,-0.1660177398291212,-0.11021114800967854,-1.542947715667166
8,-0.20715625980749747,-0.016764984276686823,-1.5425447555551957
8,-0.000603348363677883,0.15016716604524943,-1.5421089124974117
8,0.08078294311744076,-0.032206789996181026,-1.5416449265208039
8,-0.180069427802168,0.19466922692199262,-1.5443764454008626
8,-0.08130699597222359,0.269379203683372,-1.5432878362607472
8,0.0061857638712848675,0.16403712752498137,-1.5422220832852727
9,-0.05603019719365815,0.06303275216564574,-1.5416366461417916
9,-0.09872425157235831,-0.04990930855209709,-1.5418332095013674
9,0.07830952113316964,0.09187566395899668,-1.5419487931792681
9,0.07230067039108445,0.22877677858295647,-1.5430439995792031
9,0.06339540854808623,0.1848487243779047,-1.5426445290502624
9,0.009737755124428246,0.12107531273381555,-1.54188245774506
