generation,id,novelty,fitness,species,parent1,parent2
0,126,106.90381262064166,0.6768381225012233,1,-1,-1
1,883,84.55758490666845,0.7036134773043684,5,131,22
2,1426,39.58852652895372,0.7240432552060395,6,826,568
3,1881,91.29079548973826,0.969975893232464,2,1297,255
4,2266,46.75240768130149,0.7018976817052779,4,1717,1892
5,2578,98.57344022115788,0.9440695916142046,6,2262,1977
6,3082,60.03873542999645,0.8674899780395399,2,1498,2578
7,3574,64.56298299399545,0.9341435960356561,6,3463,1977
8,4319,50.81047056269683,0.8743155079466197,6,2615,2578
9,4706,51.27081463823245,0.9087869320617559,6,2141,3559
10,5396,38.37357677953415,0.9474781359101868,6,4888,3505
11,5690,36.280186550934005,0.9387895545103309,6,3996,4573
12,6052,38.12092556448349,0.9451816220760225,6,2141,3082
13,6843,29.62324623242713,0.9478480316841967,6,6439,3612
14,7324,24.488194929528216,0.9308298319410603,6,5461,509
15,7588,33.08427835006536,1.0,6,3505,1272
