generation,id,novelty,score,species,parent1,parent2
0,126,106.90381262064166,0.6768381225012233,1,-1,-1
1,952,55.52747458464633,0.6897696808133595,5,195,10
2,952,15.299210020256348,0.6897696808133595,4,195,10
3,1863,77.58594214765905,0.7042669470323557,4,1385,1351
4,1863,68.71080509526182,0.7042669470323557,4,1385,1351
5,1863,64.86792127697304,0.7042669470323557,4,1385,1351
6,3254,52.7505795517837,0.7608684621252375,4,2939,1886
7,3254,46.35311937754305,0.7608684621252375,4,2939,1886
8,3254,50.41991486401509,0.7608684621252375,4,2939,1886
9,3254,49.524182196049175,0.7608684621252375,4,2939,1886
10,3254,46.09959691680068,0.7608684621252375,4,2939,1886
11,5801,82.50548367309216,0.7752624486853975,4,5234,5204
12,6066,49.71655093143457,0.8180072394836473,3,5648,5575
13,6066,48.72512997850283,0.8180072394836473,3,5648,5575
14,7205,81.54418517988937,1.0,3,4119,6578
