generation,id,novelty,score,species,parent1,parent2
0,126,106.90381262064166,0.6768381225012233,1,-1,-1
1,752,56.30623265233669,0.6407627278794413,4,217,221
2,752,41.47286734363427,0.6407627278794413,4,217,221
3,1863,77.58594214765905,0.7042669470323557,4,1385,1351
4,1863,68.71080509526182,0.7042669470323557,4,1385,1351
5,2785,71.54796184055539,0.6409173606514206,1,2295,2346
6,2785,67.63517431609625,0.6409173606514206,1,2295,2346
7,2785,54.073797296447914,0.6409173606514206,1,2295,2346
8,3254,50.41991486401509,0.7608684621252375,4,2939,1886
9,2785,52.09241130317308,0.6409173606514206,1,2295,2346
10,5218,81.74070873192684,0.7275092177179121,4,1863,1863
11,5801,82.50548367309216,0.7752624486853975,4,5234,5204
12,5801,79.22480203624818,0.7752624486853975,4,5234,5204
13,5801,79.62495545376537,0.7752624486853975,4,5234,5204
14,7205,81.54418517988937,1.0,3,4119,6578
