generation,id,novelty,fitness,species,parent1,parent2
0,90,93.0332782655291,0.47930222439510656,2,-1,-1
1,963,70.71733802560156,0.4826044474461697,1,75,402
2,1499,45.50657912668972,0.4826735984072704,1,537,722
3,1717,35.3884129880518,0.4407095142573116,5,353,1499
4,2462,55.04906081762429,0.5913712272589214,3,1393,1086
5,2618,29.28020848484001,0.3942216246614341,6,2093,712
6,3022,66.88661627760844,0.7549225683109576,5,2528,1067
7,3537,85.4434570462955,0.686969109564944,6,2209,3442
8,4352,24.95543586772262,0.4561742707157255,2,3526,39
9,4817,33.83857574258053,0.5017879047393361,1,4293,4390
10,5347,58.249015446109944,0.7040586648878344,5,3337,1378
11,5733,67.64774312992593,0.7633059997259886,3,1393,5399
12,6271,53.49604240420565,0.7479054393924301,5,4216,5733
13,6553,50.797131128208974,0.7989443698626376,1,3022,4572
14,7132,54.06459231444958,0.641569967956025,2,803,2017
15,7879,45.67758884956433,0.7049323688617334,5,5347,6334
16,8061,21.44317357253344,0.36363721765479,3,6107,2017
17,8844,49.654349280264505,0.6999893322315743,6,510,18
18,9169,103.32643985512769,0.8950880669270651,5,7321,6107
19,9846,24.545533581414226,0.5714086361053936,3,1717,245
20,10491,28.622953854720855,0.5285955408508007,6,3354,1898
21,10520,32.945691113611716,0.6660548207524255,5,23,2216
22,11058,32.000822840483416,0.7033002467158036,3,2520,8844
23,11747,32.443951827675214,0.5981037076029081,5,5095,7879
24,12189,21.317039905833067,0.3483735127590676,1,7355,3489
25,12518,60.14280262611378,0.6733541241828039,2,4637,8844
26,13067,71.89037968314774,0.8781663347082799,5,11299,7840
27,13546,45.640459399002,0.5840325262127902,1,3022,1092
28,14128,92.72005086687533,0.8928088764805969,5,10905,13671
29,14617,30.109842496026697,0.6034904299697225,5,6091,13671
30,15103,35.79863659211898,0.7894438408960652,5,11449,9169
31,15593,81.79903986532472,0.8718442625177327,5,14385,9036
32,16128,70.80089307913309,0.8945534746900473,5,5756,14128
33,16674,67.0947008982006,0.9163957121411787,5,13067,16468
34,17067,60.585480037187835,0.636923759898276,5,14962,10520
35,17753,63.74772696953478,0.7593624197494513,3,5780,11058
36,18232,47.12409660073791,0.6395923546935148,5,15307,16591
37,18548,28.083387578320956,0.704885077279378,5,18326,13671
38,19193,50.99124223506884,0.8859380094925527,5,6271,16102
39,19818,50.47250892052644,0.6404164778911203,5,15117,18101
40,20178,32.9333322431632,0.7040635899511006,5,16863,17653
41,20981,53.534097840362975,0.9236520015787058,5,13671,16674
42,21161,58.369151770376035,0.6952281734574415,5,18214,20341
43,21943,31.596110190799106,0.6972006234207981,5,19054,19743
44,22195,40.72566905139035,0.6398407366189887,5,15593,16971
45,22518,42.13212533244857,0.8813652547889453,5,20981,13067
46,23285,37.22388956267455,0.8574819485163109,5,19671,15593
47,23574,47.05977986648979,0.8730678057950142,5,20964,5347
48,24426,44.48225490954152,1.0,5,18798,11299
