generation,id,novelty,fitness,species,parent1,parent2
0,95,98.66130304905586,0.6883420091901367,1,-1,-1
1,720,83.98385921484574,0.6952760479489867,2,204,428
2,1345,33.97894776162743,0.6922406351827467,3,714,695
3,1769,8.12051890521003,0.6892783703782385,2,1370,1341
4,2125,7.233552621696845,0.6888737891093417,4,1769,1775
5,2845,5.257762921217011,0.6919559227593809,3,1426,2405
6,3488,6.067909225813471,0.683849646793843,1,1005,463
7,3538,3.026564928137604,0.6930912837238881,1,3190,767
8,4452,2.5830639429350755,0.6916266062375549,2,2621,667
9,4631,2.75325255906772,0.6938769101406894,3,4290,3549
10,5318,2.0874346459076003,0.6938535573890944,3,4631,3543
11,5571,36.44048531005911,0.7241422268351071,4,258,23
12,6160,66.6278582694948,0.7686167513402753,4,533,5874
13,6547,32.39589133895968,0.7023291412489961,4,2544,93
14,7334,1.1707545517270879,0.6919288593840067,3,802,106
15,7972,0.905942376461495,0.6937126736722826,2,5889,5571
16,8126,0.9077998579189156,0.6928877083805969,1,5530,4290
17,8737,0.8858946118006606,0.6930989563815745,4,7865,2845
18,9065,108.95239901961534,0.9220326666698548,4,3913,346
19,9802,0.4669367845285219,0.6925619764000871,4,7420,7656
20,10311,100.02955201608216,0.8440150558950852,2,529,2315
21,10862,39.41675673027883,0.7053496822869718,2,9716,10311
22,11013,21.61777002317421,0.7046307406313623,4,6547,7972
23,11850,0.5775939228134378,0.6933309108765628,1,10247,1405
24,12366,34.1023693743851,0.7048927799174418,4,720,872
25,12986,73.7350300237756,0.8801488028143027,2,44,1393
26,13056,27.860155731658626,0.7050221265696155,2,12986,9590
27,13932,0.7570880467354655,0.6938541536378675,2,11818,95
28,14457,33.82317152798609,0.7619587051323248,4,12504,12324
29,14731,32.54054678023968,0.7231278377367532,2,12986,93
30,15323,64.7721308754307,1.0,2,12986,802
