generation,id,novelty,score,species,parent1,parent2
0,230,52.59072872905084,0.6006965289520574,1,-1,-1
1,691,23.410938835838902,0.7583915936876893,1,121,348
2,1180,11.258257102531731,0.7573111574620152,6,230,728
3,1840,9.37511246207185,0.7616801314335299,5,1391,976
4,2021,12.076612132063003,0.7605250414167839,3,1913,1891
5,2728,5.174665083450717,0.7621067925082788,6,1652,2290
6,3288,11.756899637683143,0.7586451165050893,1,2618,2609
7,3762,9.70751739609422,0.7607064073597485,6,3033,3092
8,4077,10.052467843495753,0.7605366004121096,1,3667,3689
9,4634,9.516032716853212,0.7611387628796092,1,4010,4011
10,5048,11.553614417623589,0.7605403152196576,1,4583,4624
11,5656,14.003189586729318,0.7607921337701473,2,4901,5107
12,6144,7.413217932142533,0.7576074729890917,2,5698,5698
13,6684,15.431540320991532,0.7591168405953082,2,4965,5802
14,7159,8.087381306380115,0.7610556231253532,2,3489,6738
15,7408,10.299018761631583,0.7572309064738957,4,6902,6076
16,7934,14.097268001356737,0.7595218918521661,6,7435,7491
17,8458,7.223531589898899,0.7595847361987675,4,8006,7981
18,9013,17.791913177495925,0.7594824677503864,4,8472,8455
19,9558,3.918349287830857,0.7614833168139409,4,9013,8899
20,9776,7.73819466136722,0.7606682635904568,1,9317,9291
21,10389,10.843578786488079,0.7573969136806321,4,9870,9897
22,10839,13.788133441399145,0.7587283722545217,4,10375,10384
23,11518,8.746394470757961,0.7600457057579196,1,10928,10315
24,12090,13.422736206930546,0.7609062134989659,2,11692,2942
25,12545,8.441557079944989,0.7580134500571978,1,11983,11997
26,12861,11.62246780301634,0.7608350029668071,7,12300,12300
27,13269,4.6878723954800865,0.7626832870351857,2,12731,12728
28,13980,13.039038611014531,0.7602308871739688,3,13527,13296
29,13849,5.964856259146737,0.7602207042711528,7,13181,13221
30,14762,11.249906060843806,0.760103927330123,4,14372,14372
31,15436,10.460245189923155,0.7625985140069533,3,13676,14892
32,15787,8.625934626956433,0.7601576072727809,4,15342,12579
33,16119,4.982236077512057,0.7600421177656733,1,15608,15662
34,16759,12.407515079053068,0.7618613287720065,2,16261,16261
35,17398,8.284444636681975,0.7623096949897948,3,16879,16879
36,17840,5.722491625935222,0.7619068880629791,3,17391,17390
37,18204,9.70767959985423,0.7620299428687703,2,17595,17701
38,18744,8.07953338004297,0.7603181396375362,4,18139,18205
39,19225,8.703240624288807,0.760330278273587,1,18773,18767
40,19132,10.593490966702994,0.7600307671611642,4,18631,18631
41,20176,7.695519827797816,0.7608961146198008,1,19625,19750
42,20653,6.321504811481581,0.7585371842641364,4,19612,20058
43,21021,10.641850509323676,0.7608510324912717,7,20536,15275
44,21669,10.71045632979691,0.7603736095140765,3,21295,21252
45,22225,5.951131299462365,0.7617385986804154,3,21695,21695
46,22460,8.176350610317423,0.7591278815362092,8,22104,20956
