generation,id,novelty,score,species,parent1,parent2
0,167,52.822672209705196,0.7597242992849822,3,-1,-1
1,167,33.005514246578215,0.7597242992849822,3,-1,-1
2,954,14.933818385095854,0.7553072124623625,5,151,407
3,1683,7.269157115081535,0.7607205571204451,5,1240,1240
4,2412,12.078048473406758,0.7600095752855202,3,1498,1550
5,2641,11.398230945940453,0.7606716097077052,4,2188,2209
6,3112,8.800437330696708,0.7585871998235618,1,2852,2668
7,3869,9.484322172046133,0.7599445796145855,5,3016,3008
8,4284,6.332625123722266,0.7618711555219466,1,3750,3702
9,4484,10.780448815614887,0.7610227242758703,3,4293,4056
10,5044,6.535981113702767,0.7604739317287287,1,4512,4463
11,5477,8.811128510995502,0.7590403126437933,5,4991,4991
12,6153,12.331001308849244,0.7619134688630724,4,5582,5165
13,6779,15.117553204798003,0.7592239789465001,3,6319,5986
14,6779,8.922481480575224,0.7592239789465001,1,6319,5986
15,7565,9.94056569195543,0.7615197583778133,4,7152,7196
16,8080,6.626851762714867,0.7604777157756696,5,7795,7455
17,8407,17.56833457421355,0.7521956116504871,1,7352,8215
18,8908,10.653723405888288,0.7628058067492639,1,8407,8407
19,9409,10.385153156343858,0.7608090182721563,4,9056,9059
20,9929,10.33999627622005,0.7596260894965343,6,9327,9327
21,10536,6.585045365172338,0.7594167547017283,3,8939,9972
22,10759,13.21915348858553,0.751468450525963,4,10487,10398
23,11485,6.910298006230102,0.7568911393928168,1,10997,11057
24,11908,11.638600659511486,0.7626260209471627,6,11455,11434
25,12506,13.547799908142725,0.7546131823518591,4,12103,11751
26,13192,9.990234074012697,0.761533086270883,4,12504,12710
27,13422,12.888097539759583,0.760644627227937,6,12607,12964
28,14113,17.14542724774258,0.7538398807517888,4,13637,13668
29,14568,13.952694470146547,0.7626974900406995,4,14142,14130
30,14961,14.723386052908474,0.760597840937488,4,14130,14130
31,15546,11.060058815534587,0.7619793102708556,4,15095,15123
32,15940,15.577638674188416,0.760951922639578,3,15356,14934
33,15940,10.379077054094443,0.760951922639578,3,15356,14934
34,16813,12.69899496614532,0.7608085764311916,3,16244,16139
35,17560,11.342602381997635,0.7576644261106482,4,17043,17067
36,17979,12.074428592656615,0.7611965779694426,4,17520,17490
37,18548,9.881400814349028,0.7596242269800173,5,17776,17776
38,18936,9.177234118518994,0.7620234099882783,4,17092,18356
39,19381,11.91996662787016,0.759237457591301,1,18682,18685
40,19721,12.864582333943739,0.7598381069238485,5,19056,19139
41,20383,8.058092418976143,0.7626012112451881,4,17092,19614
42,20813,13.09192211136562,0.7610693732137903,6,20322,20322
43,21359,14.296359930777582,0.7604827997763592,5,19734,20588
44,21738,15.356174609947335,0.7592693392495,6,20825,21298
45,21738,9.511852084977992,0.7592693392495,6,20825,21298
46,22589,8.582546559862402,0.7615960742868059,2,22097,22125
47,23049,8.317988690140185,0.7601296773389472,1,22609,22575
48,23496,7.0077586843817885,0.7584961366940894,2,23003,23003
49,24162,11.282512900994645,0.7611061800295945,6,16926,23622
50,24415,9.897060195659698,0.7628596898158247,1,24247,24247
51,24415,8.464183302289417,0.7628596898158247,1,24247,24247
52,25395,9.351433033795633,0.7609356467767584,2,24454,24928
53,25903,11.403097232296918,0.7574978243704641,2,25365,25405
54,26815,4.7884296415012635,0.7616011219906865,8,26211,26271
55,27177,10.982910169905436,0.7591876930100584,8,26808,26755
56,27741,8.571909898553319,0.7622518976102317,8,27274,27255
57,27903,12.591846803224916,0.760626990653928,3,27407,27404
58,28356,10.441665810765098,0.7606285353713563,3,26851,27934
59,28918,13.08120948890244,0.7561443795871582,3,28375,28351
60,29624,11.501621622914147,0.7599255276757927,8,29106,29116
61,29804,17.30567976594932,0.7583902640379457,3,29307,29307
62,30380,9.618684159062433,0.762463946650815,3,29792,29804
63,31085,19.43756495953094,0.7520271356276409,8,30677,30607
64,31303,10.687947718588514,0.7620475077354637,3,30379,31002
65,31781,15.848208200219865,0.7606299921649139,5,30890,31263
66,32308,10.101667208735147,0.7616888199469112,5,31781,31703
67,32706,12.826264739977637,0.7594874460380132,1,32243,32253
68,33530,10.210066683405945,0.7617146064850793,8,33101,26774
69,34061,20.553228064992204,0.7625290056884393,8,33579,33582
70,34418,21.6532129702587,0.7567538322957382,3,33916,32522
71,34890,10.566336126033528,0.7540500538632456,8,34526,34482
72,35509,11.913146347419467,0.758610011971733,3,34808,34784
73,35965,7.554093744031366,0.760360973580834,3,35486,35425
74,36164,10.833307435450475,0.7603278034577602,4,35519,35681
75,36643,13.205762395272767,0.7593301373473217,4,36196,34559
76,37210,13.67394858887577,0.760838484088292,7,36747,36765
77,37898,9.745900125820178,0.7587677797360121,8,33566,37423
78,38353,14.81630326742316,0.7616915416133551,8,17092,37938
79,38837,13.323411277758975,0.7624770385457621,8,17092,33566
80,39091,9.321986222500042,0.7618028462895573,3,38599,38611
81,39529,10.739892631391507,0.761547269977749,3,39113,39095
82,40280,14.069794834348995,0.7598702138378647,8,39816,38886
83,40632,8.945227024390075,0.7559769330801069,3,40091,40063
84,40880,10.393935866265974,0.7562388599761841,5,40613,40622
85,41568,13.341423102542164,0.7594353741424442,5,40972,40858
86,41937,13.225122474777182,0.7601770028711019,4,41716,41701
87,42386,13.04426386662184,0.7620549594381141,4,41345,41885
88,43128,14.043606550667029,0.7618433658196598,5,17092,42686
89,43343,13.181817686277135,0.7614658632170349,3,42788,43051
90,43343,8.948825781909026,0.7614658632170349,3,42788,43051
91,44568,15.778173534118972,0.7583095707579726,4,42924,43942
92,44722,9.434422719143491,0.7616064378263494,1,43799,43799
93,45239,13.076531376106734,0.7553585117095316,1,44753,44716
94,45832,9.678729571935012,0.7601360431988706,2,43286,43286
95,46194,6.561757661826863,0.7611034635042533,1,45716,45703
96,47125,11.412653200174464,0.7619488668091465,8,46132,17092
97,47497,12.0375462709827,0.7623743652935614,4,46654,46517
98,47726,4.302326420282224,0.7609207188485405,1,47154,47134
99,48250,10.497825872828765,0.7621613251719446,1,47752,47770
100,48651,6.64666889771756,0.7616172177854861,1,48263,48241
101,49538,4.48278842447237,0.7618935055512823,4,48979,49030
102,49588,9.62571063355242,0.7610495348606557,1,49322,49301
103,50484,12.299713959876012,0.7591763902047908,8,50020,49963
104,50647,6.821543815044138,0.7622777588825836,9,50103,49073
105,51148,9.198765492438193,0.7571984087129129,9,50638,50638
106,51593,8.151715391086304,0.7619357012409147,1,50601,50601
107,51989,7.757677609606782,0.7617804364852426,9,51580,51539
108,52588,10.764724288839663,0.7614079474566717,9,52001,51561
109,53319,13.701916168979391,0.7606066587305268,1,52848,52639
110,53871,13.392413849752673,0.7529507308234261,8,38886,53396
111,54012,7.3710816258049245,0.7610564239738992,9,53485,53492
112,54491,10.966164773138546,0.7616803511263053,3,54172,54172
113,55244,7.405037961984021,0.7609667072285049,3,54483,54483
114,55784,11.58273734063519,0.761648064333183,8,55319,54325
115,55948,11.510004652479608,0.7547808491234641,9,53995,55502
116,56448,8.064433864684428,0.7549935489578686,1,55869,55869
117,57103,8.508948601123139,0.7612284004898779,3,56665,55273
118,57445,11.34596759733872,0.7596957262673103,9,56904,53995
119,58208,12.14430924586926,0.75783839743631,8,57739,57774
120,58704,8.560497876062705,0.7581960091680973,8,58255,58264
121,59094,9.129753223237067,0.761205718909714,4,58485,58667
122,58959,6.254656449116552,0.7603636779025706,5,57182,58423
123,59894,11.421942150708867,0.75882814890871,4,59583,59369
124,60284,7.409457771683666,0.7560231819741551,9,59824,59295
125,60748,7.208711410481708,0.7593679640126799,1,59808,60236
126,61266,7.331105029316054,0.7594593596225534,4,60709,60709
127,61987,12.45617937363222,0.759669731606638,6,61521,61521
128,62310,11.133582864812107,0.760838250943071,9,61820,61847
129,62730,7.421460063353892,0.759680184931793,6,62174,62189
130,63148,10.917408910381852,0.760522518054785,9,62818,62783
131,63663,8.538944609742744,0.7598447281884805,6,63426,63173
132,64152,7.89685071076834,0.7594183442609387,5,63226,63226
133,65036,8.485137583606454,0.7597758719069984,8,64490,64563
134,65110,7.037860322464345,0.7617739115221362,3,64772,64777
135,65554,15.464317507416537,0.7603871346528308,9,65180,65166
136,66184,9.43641509812226,0.7612664715425681,1,65822,65822
137,66647,10.885695217672557,0.7591809183892273,3,66276,64772
138,67095,11.150994472669527,0.7613755790196607,3,66580,66633
139,67675,17.46732414826018,0.7589943141990538,1,67174,67226
140,68129,12.980363093850913,0.7596581579135054,3,67539,67508
141,67675,16.513257233701136,0.7589943141990538,1,67174,67226
142,68984,10.208132641593638,0.7613543468859164,9,68577,68572
143,69864,11.988187668466217,0.757367406981454,8,69336,69368
144,69993,8.905536571276363,0.7583989891179754,9,68235,68993
145,70590,9.98351619750533,0.7604703892293139,10,70124,70153
146,71121,12.274043973899829,0.7579375715838317,10,70153,70622
147,71508,12.722757257995019,0.7534168708422059,9,68235,71052
148,72040,12.706706345948847,0.7615226301604304,9,71030,71566
149,72479,12.587738626185374,0.756587862396885,9,72032,72071
150,73128,13.332847959285647,0.7594418025434176,10,72844,72871
151,73406,15.553074848567796,0.7476031847120167,9,72894,72894
152,74027,8.671023130800222,0.7608449952448392,12,73563,73500
153,74479,14.339379981405362,0.7589913226018935,9,73920,73966
154,75216,15.536745476238671,0.7623935750939781,10,74679,70586
155,75680,13.261871816742323,0.7613631827539373,10,75221,75159
156,75963,10.702112703785712,0.7562744933442693,9,75452,75463
157,76648,14.773402178716376,0.7600475269440156,10,71164,76192
158,77114,10.569437866969436,0.7626697487667111,10,76608,76599
159,77466,14.83937865007629,0.7604824894375495,11,76892,76899
160,77923,10.72402566973216,0.7596936424008516,9,77356,77293
161,78303,18.845388556239865,0.7522247140797722,9,77916,77916
162,78769,10.46501110908574,0.7589733786888366,9,78284,78288
163,78323,16.886956954558634,0.7497924441839905,9,77916,77956
164,79974,13.10796359631823,0.7599497787023154,12,79493,79473
165,80515,11.601723568655643,0.7609617170623821,10,80117,80108
166,80729,14.991538325485946,0.7582014617641295,9,80386,80356
167,81587,18.037294738043173,0.7542376899449973,10,81088,81056
168,82000,9.402859951381636,0.7621076484624891,10,81022,81549
169,82390,13.907096576178825,0.7568292091982367,12,75483,81944
170,82766,11.50191550337006,0.7570067067205767,11,82414,82414
171,83313,8.582719344895175,0.758168600050344,11,82792,82770
172,83736,7.299331870176444,0.7603129025743071,11,83280,83435
173,84286,12.95001771643889,0.753195803854099,12,83805,83275
174,84850,5.208438280642098,0.7597357295017293,11,84325,84286
175,85284,12.080136806450032,0.7593892095000877,9,84811,84785
176,85766,8.164711152419981,0.7593312387730828,11,85188,85201
177,86202,13.449823798531968,0.7556336552559458,11,85729,85758
178,86726,9.015243019723268,0.760589589708496,9,85694,86262
179,87118,11.401045835237044,0.7575953968497945,11,86628,86670
180,87709,10.658460143494603,0.757929909314311,11,87110,87115
181,88095,15.145187720685861,0.7576036037363411,11,87115,87713
182,88582,14.320063657698757,0.7597511495772835,11,88133,88133
183,89467,14.145987228676283,0.7595569078723583,7,88995,89055
184,89549,10.717449438246012,0.7611922043750604,9,89123,89069
185,90055,10.976901856708627,0.7569654828927036,9,89589,89123
186,90929,14.518437803086295,0.7569970459317023,7,90328,79687
187,91176,7.253749885824711,0.7590660248849062,11,90639,90658
188,91615,11.72709176661707,0.760014061257931,11,91156,91143
189,92094,12.59181036071033,0.7609555659257795,11,91604,91604
190,92662,11.29130225110729,0.7563536196430044,11,92136,92123
191,93124,10.58676178701475,0.7569487829295424,12,92761,92710
192,93599,13.709553158826505,0.7602227710770948,9,93032,93041
193,94000,12.03723734066665,0.759311555863736,9,93615,93001
194,94636,11.35264107697112,0.7605981303256978,11,90657,94181
195,95196,10.79557672392691,0.760519148125194,11,94595,90132
196,95484,14.615352946849718,0.7582797494479623,9,94469,94986
197,96202,10.974422289894859,0.7625288668494514,12,95710,95671
198,96463,11.79593424111557,0.7616251450201709,9,95494,95937
