generation,id,fitness,species,parent1,parent2,num_nodes,num_connections,num_enabled_connections,num_disabled_connections
0,1,30.278391166510527,1,-1,-1,2,12,12,0
0,2,78.70082220797573,1,-1,-1,2,12,12,0
0,3,81.71518967968146,1,-1,-1,2,12,12,0
0,4,35.75917071817566,1,-1,-1,2,12,12,0
0,5,51.66008976906886,1,-1,-1,2,12,12,0
0,6,56.01513775293419,2,-1,-1,2,12,12,0
0,7,71.39393497158137,1,-1,-1,2,12,12,0
0,8,30.34576361742711,1,-1,-1,2,12,12,0
0,9,65.6767107024484,1,-1,-1,2,12,12,0
0,10,30.287917984581064,3,-1,-1,2,12,12,0
0,11,30.276545129848262,4,-1,-1,2,12,12,0
0,12,31.872188299252457,2,-1,-1,2,12,12,0
0,13,78.77172230670465,2,-1,-1,2,12,12,0
0,14,94.65690566973976,1,-1,-1,2,12,12,0
0,15,35.661535427229325,2,-1,-1,2,12,12,0
0,16,30.30308409163506,2,-1,-1,2,12,12,0
0,17,30.277547246966783,1,-1,-1,2,12,12,0
0,18,34.86097410104782,1,-1,-1,2,12,12,0
0,19,50.67171391346945,3,-1,-1,2,12,12,0
0,20,57.128869280187246,1,-1,-1,2,12,12,0
0,21,48.064122987993144,3,-1,-1,2,12,12,0
0,22,91.99324093738483,1,-1,-1,2,12,12,0
0,23,31.864492166080417,2,-1,-1,2,12,12,0
0,24,32.057098105789855,3,-1,-1,2,12,12,0
0,25,35.65062813713318,2,-1,-1,2,12,12,0
0,26,32.04859856588684,2,-1,-1,2,12,12,0
0,27,30.27665874969614,3,-1,-1,2,12,12,0
0,28,31.864616254428352,2,-1,-1,2,12,12,0
0,29,30.27660423548803,3,-1,-1,2,12,12,0
0,30,30.29454693597192,1,-1,-1,2,12,12,0
0,31,31.918219859937334,1,-1,-1,2,12,12,0
0,32,70.36936949555644,3,-1,-1,2,12,12,0
0,33,30.27978805567322,3,-1,-1,2,12,12,0
0,34,57.97772366169253,2,-1,-1,2,12,12,0
0,35,31.866121573242445,2,-1,-1,2,12,12,0
0,36,30.276545415602158,4,-1,-1,2,12,12,0
0,37,31.866515493571548,2,-1,-1,2,12,12,0
0,38,44.82442528654637,1,-1,-1,2,12,12,0
0,39,33.07795462907275,3,-1,-1,2,12,12,0
0,40,34.669171201189656,1,-1,-1,2,12,12,0
0,41,31.17660706043214,3,-1,-1,2,12,12,0
0,42,38.55420121996356,3,-1,-1,2,12,12,0
0,43,67.56632428200234,3,-1,-1,2,12,12,0
0,44,31.864297313010354,3,-1,-1,2,12,12,0
0,45,31.87840059081564,1,-1,-1,2,12,12,0
0,46,35.97783413668243,1,-1,-1,2,12,12,0
0,47,30.276547914527015,3,-1,-1,2,12,12,0
0,48,34.7813855998988,2,-1,-1,2,12,12,0
0,49,58.06543689775899,1,-1,-1,2,12,12,0
0,50,30.283802956589984,3,-1,-1,2,12,12,0
0,51,31.864235598849454,1,-1,-1,2,12,12,0
0,52,53.7583001021725,1,-1,-1,2,12,12,0
0,53,71.10239908274538,1,-1,-1,2,12,12,0
0,54,32.0775404406098,2,-1,-1,2,12,12,0
0,55,31.90400084801569,2,-1,-1,2,12,12,0
0,56,92.64617891540755,2,-1,-1,2,12,12,0
0,57,33.011334959486675,1,-1,-1,2,12,12,0
0,58,31.864236810908984,5,-1,-1,2,12,12,0
0,59,31.951052451927104,1,-1,-1,2,12,12,0
0,60,30.276545171245868,4,-1,-1,2,12,12,0
0,61,82.6204377651861,3,-1,-1,2,12,12,0
0,62,31.864244834402786,2,-1,-1,2,12,12,0
0,63,30.279602278849875,1,-1,-1,2,12,12,0
0,64,77.85720884928587,1,-1,-1,2,12,12,0
