generation,id,novelty,fitness,species,parent1,parent2
0,440,68.22331014805914,0.736481583452029,3,-1,-1
1,553,42.25456722518164,0.1286327239726679,4,155,368
2,1124,54.82807111331899,-0.12913571332599025,4,687,634
3,1712,23.523332882187102,0.5904045321822062,4,155,507
4,2161,47.1804165271903,-0.0540214314833081,4,520,826
5,2563,21.479709098650954,-0.18628660234596361,4,1155,899
6,3044,38.61533200954594,0.33566364463861814,3,1069,356
7,3772,22.853362252517922,-0.16642249395766676,4,785,2187
8,4331,33.027363409801936,0.23431389305456335,2,1069,608
9,4581,32.241030012049016,0.11126187929644864,1,2043,606
10,5198,30.98903623397887,0.26782481245065914,3,3044,884
11,5925,21.093301188162634,-0.26093623999550103,4,824,690
12,6124,20.387207308896034,-0.1904192098069853,5,1134,831
13,6839,24.413020098388603,0.2516319632660379,4,676,4331
14,7234,26.306858768753344,0.2610064636643035,2,1069,329
15,7673,28.080086548274092,0.20714928410274278,2,5198,197
16,8499,30.043589237375944,0.16857123110645297,3,4176,1366
17,8611,29.758074501059102,-0.01908808293932825,3,60,47
18,9167,21.114381813947308,-0.07645718044457539,1,4605,4356
19,9502,18.93571085563988,-0.18202529813969173,1,6477,1500
20,10120,35.28057304218923,0.3789750299329696,5,4331,520
21,10705,24.597271819630993,0.25891018644318364,4,18,1069
22,11032,21.08031545840456,-0.1787087769931485,1,4181,7481
23,11684,24.61960062832235,0.25941551051698325,2,4331,513
24,12083,24.8143379033492,0.26979967790941467,2,875,3044
25,12854,19.41011882334258,-0.037969512346503996,5,2161,12341
26,13033,21.525647681161683,-0.23493530121851708,1,11325,9772
27,13987,22.95311725944001,-0.06332798635612732,2,9228,98
28,14336,27.52422266941847,0.05965441983285185,2,172,1425
29,14661,22.45946138099133,-0.21133862696426264,2,640,632
30,15013,25.70059524588737,0.29327052030416884,4,110,5198
31,15556,21.575618856219194,-0.2410672111583028,1,14281,1216
32,16278,21.185682512097593,-0.18575149818495218,2,9704,565
33,16890,23.38153922744267,0.2713814454863741,2,5198,239
34,17417,24.055844690918224,-0.03704119699913157,1,899,161
35,17919,26.10044518817265,0.05115350952457513,2,67,553
36,18224,25.7271137736717,0.13043826914340897,2,12688,61
37,18666,24.938279961791977,0.23946136467190926,5,1124,2161
38,19078,21.876408029451444,-0.2066874623219774,1,785,4581
39,19982,24.326044318253725,-0.0204303935086069,2,9235,67
