generation,id,novelty,score,species,parent1,parent2
0,64,91.49750209942094,185.07925427226687,3,-1,-1
1,64,77.49439433661176,185.07925427226687,3,-1,-1
2,64,66.26567295094036,185.07925427226687,3,-1,-1
3,64,65.4240297658577,185.07925427226687,3,-1,-1
4,64,59.30972487521269,185.07925427226687,9,-1,-1
5,747,79.09643272527033,212.25975376334867,3,535,657
6,747,78.59778530158283,212.25975376334867,3,535,657
7,747,84.64069122327525,212.25975376334867,3,535,657
8,747,72.43157637207734,212.25975376334867,3,535,657
9,747,73.4402117551202,212.25975376334867,3,535,657
10,747,60.714388285629305,212.25975376334867,3,535,657
11,1614,85.56472816761158,242.8712849047418,3,64,1454
12,1614,81.4593663411484,242.8712849047418,3,64,1454
13,1614,84.88878765705006,242.8712849047418,3,64,1454
14,1614,86.03444880677856,242.8712849047418,3,64,1454
15,2126,86.22253794804737,259.3690976276922,3,1999,1614
16,2237,206.74037315347778,406.880146286152,4,2111,2101
17,2356,263.0847653965095,499.53175169925055,3,2126,2278
18,2356,239.61781957796276,499.53175169925055,3,2126,2278
19,2356,239.48252451175105,499.53175169925055,3,2126,2278
20,2756,327.2849950867427,615.8937117124988,9,2605,2605
21,2756,312.482100270934,615.8937117124988,9,2605,2605
22,2756,299.4069435753141,615.8937117124988,6,2605,2605
23,2756,292.2867395884348,615.8937117124988,9,2605,2605
24,2756,288.7584019635822,615.8937117124988,9,2605,2605
25,2756,288.3654508909592,615.8937117124988,9,2605,2605
26,2756,268.00943085601057,615.8937117124988,9,2605,2605
27,3681,549.7204467566693,941.675447168084,3,3551,2356
28,3681,570.7057755953323,941.675447168084,3,3551,2356
29,3681,571.8485019958517,941.675447168084,3,3551,2356
30,3681,586.6449881365802,941.675447168084,3,3551,2356
31,3681,580.4897895209918,941.675447168084,3,3551,2356
32,3681,541.91526594147,941.675447168084,3,3551,2356
33,3681,560.9431625494424,941.675447168084,3,3551,2356
34,3681,546.1276516982944,941.675447168084,3,3551,2356
35,3681,555.1017481391838,941.675447168084,3,3551,2356
36,3681,549.8686565187152,941.675447168084,3,3551,2356
37,3681,522.6672979084071,941.675447168084,3,3551,2356
38,3681,560.7469076648447,941.675447168084,3,3551,2356
39,3681,548.1416757034741,941.675447168084,3,3551,2356
40,3681,562.8029489990076,941.675447168084,3,3551,2356
41,3681,538.0281104987672,941.675447168084,3,3551,2356
42,3681,490.05990911671154,941.675447168084,3,3551,2356
43,3681,453.6338241913281,941.675447168084,3,3551,2356
44,3681,389.0370660232673,941.675447168084,3,3551,2356
45,3681,376.39731251822707,941.675447168084,3,3551,2356
46,3681,381.8637998475455,941.675447168084,3,3551,2356
47,3681,376.00577631900825,941.675447168084,3,3551,2356
48,3681,361.3310596760017,941.675447168084,3,3551,2356
49,6571,1100.0552678226218,1681.0360770188422,9,5793,6428
50,6571,1109.7099964693193,1681.0360770188422,9,5793,6428
51,6571,1118.0998453587051,1681.0360770188422,9,5793,6428
52,6571,1095.2804260678035,1681.0360770188422,9,5793,6428
53,6571,1077.3829955462268,1681.0360770188422,9,5793,6428
54,6571,1070.2533317112686,1681.0360770188422,9,5793,6428
55,6571,1091.9708929954527,1681.0360770188422,9,5793,6428
56,6571,1086.9166976098275,1681.0360770188422,9,5793,6428
57,6571,1090.6649974668455,1681.0360770188422,9,5793,6428
58,6571,1090.419749373396,1681.0360770188422,9,5793,6428
59,6571,1075.8716804507555,1681.0360770188422,9,5793,6428
60,6571,1081.7877971780729,1681.0360770188422,9,5793,6428
61,6571,1088.1640472158165,1681.0360770188422,9,5793,6428
62,6571,1088.0358620614743,1681.0360770188422,9,5793,6428
63,6571,1072.5175600437753,1681.0360770188422,9,5793,6428
64,6571,1077.7141197656392,1681.0360770188422,9,5793,6428
65,6571,1062.139708640478,1681.0360770188422,9,5793,6428
66,6571,1046.2853572053978,1681.0360770188422,9,5793,6428
67,6571,992.0722898027182,1681.0360770188422,9,5793,6428
68,6571,1032.8575917262008,1681.0360770188422,9,5793,6428
69,6571,1016.8728800658797,1681.0360770188422,9,5793,6428
70,6571,1032.8575917262008,1681.0360770188422,9,5793,6428
71,6571,1026.6879454382542,1681.0360770188422,9,5793,6428
72,9656,2346.2884071368153,3122.1904467583745,5,6980,6980
73,9656,2362.918132104266,3122.1904467583745,5,6980,6980
74,9656,2330.162426787135,3122.1904467583745,5,6980,6980
75,9656,2323.522014451205,3122.1904467583745,5,6980,6980
76,9656,2329.046589445539,3122.1904467583745,5,6980,6980
77,9656,2304.916234117391,3122.1904467583745,5,6980,6980
78,9656,2309.6946234793027,3122.1904467583745,5,6980,6980
79,9656,2314.1865508585547,3122.1904467583745,5,6980,6980
80,9656,2316.536251336784,3122.1904467583745,5,6980,6980
81,9656,2316.536251336784,3122.1904467583745,5,6980,6980
82,9656,2316.536251336784,3122.1904467583745,5,6980,6980
83,9656,2302.8311347570357,3122.1904467583745,5,6980,6980
84,9656,2308.03421385305,3122.1904467583745,5,6980,6980
85,9656,2171.681110566261,3122.1904467583745,5,6980,6980
86,9656,2223.9212964831654,3122.1904467583745,5,6980,6980
87,9656,2223.9212964831654,3122.1904467583745,5,6980,6980
88,9656,2239.3152540237206,3122.1904467583745,5,6980,6980
89,9656,2241.299159066462,3122.1904467583745,5,6980,6980
90,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
91,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
92,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
93,9656,2245.9310148891154,3122.1904467583745,5,6980,6980
94,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
95,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
96,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
97,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
98,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
99,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
100,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
101,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
102,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
103,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
104,9656,2243.329983147252,3122.1904467583745,5,6980,6980
105,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
106,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
107,9656,2244.5210655505093,3122.1904467583745,5,6980,6980
108,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
109,9656,2250.6912673482448,3122.1904467583745,5,6980,6980
110,9656,2240.5992064712636,3122.1904467583745,5,6980,6980
111,9656,2250.3056870704313,3122.1904467583745,5,6980,6980
112,9656,2250.3056870704313,3122.1904467583745,5,6980,6980
113,9656,2217.407607932507,3122.1904467583745,5,6980,6980
114,9656,2134.382703084785,3122.1904467583745,5,6980,6980
115,9656,2134.382703084785,3122.1904467583745,5,6980,6980
116,9656,2132.546309489071,3122.1904467583745,5,6980,6980
117,9656,2134.382703084785,3122.1904467583745,5,6980,6980
118,9656,2134.382703084785,3122.1904467583745,5,6980,6980
119,9656,2129.6212463858747,3122.1904467583745,5,6980,6980
120,9656,2134.382703084785,3122.1904467583745,5,6980,6980
121,9656,2134.382703084785,3122.1904467583745,5,6980,6980
122,9656,2122.0169591894505,3122.1904467583745,5,6980,6980
123,9656,2134.382703084785,3122.1904467583745,5,6980,6980
124,9656,2134.382703084785,3122.1904467583745,5,6980,6980
125,9656,2134.382703084785,3122.1904467583745,5,6980,6980
126,9656,2134.382703084785,3122.1904467583745,5,6980,6980
127,9656,2134.382703084785,3122.1904467583745,5,6980,6980
128,9656,2134.382703084785,3122.1904467583745,5,6980,6980
129,9656,2124.266343577646,3122.1904467583745,10,6980,6980
130,9656,2132.494639058385,3122.1904467583745,10,6980,6980
131,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
132,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
133,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
134,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
135,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
136,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
137,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
138,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
139,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
140,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
141,9656,2024.6617272698722,3122.1904467583745,10,6980,6980
142,9656,2040.0269932895403,3122.1904467583745,10,6980,6980
143,19763,1890.4678360118694,3148.114718767639,10,9656,19592
144,19763,2002.8810752823294,3148.114718767639,10,9656,19592
145,19763,2002.8810752823294,3148.114718767639,10,9656,19592
146,19763,2002.8810752823294,3148.114718767639,10,9656,19592
147,19763,2002.8810752823294,3148.114718767639,10,9656,19592
148,19763,2002.8810752823294,3148.114718767639,10,9656,19592
149,19763,2002.8810752823294,3148.114718767639,10,9656,19592
150,19763,1984.3979347809736,3148.114718767639,10,9656,19592
151,19763,1984.3979347809736,3148.114718767639,10,9656,19592
152,19763,1984.3979347809736,3148.114718767639,10,9656,19592
153,19763,1984.3979347809736,3148.114718767639,10,9656,19592
154,19763,1984.3979347809736,3148.114718767639,10,9656,19592
155,19763,1984.3979347809736,3148.114718767639,10,9656,19592
156,19763,1961.321766265161,3148.114718767639,10,9656,19592
157,19763,1979.165390483523,3148.114718767639,10,9656,19592
158,19763,1979.165390483523,3148.114718767639,10,9656,19592
159,19763,1948.0154570252155,3148.114718767639,10,9656,19592
160,19763,1979.165390483523,3148.114718767639,10,9656,19592
161,19763,1979.165390483523,3148.114718767639,10,9656,19592
162,19763,1976.836833619034,3148.114718767639,10,9656,19592
163,19763,1979.165390483523,3148.114718767639,10,9656,19592
164,19763,1977.188752218383,3148.114718767639,10,9656,19592
165,19763,1979.165390483523,3148.114718767639,10,9656,19592
166,19763,1966.0625345527649,3148.114718767639,10,9656,19592
167,19763,1979.165390483523,3148.114718767639,10,9656,19592
168,23242,4350.802363762248,5696.323889850923,5,23094,23094
169,23242,4371.3500555190085,5696.323889850923,5,23094,23094
170,23242,4366.368972613005,5696.323889850923,5,23094,23094
171,23242,4373.87853227806,5696.323889850923,11,23094,23094
172,23242,4373.87853227806,5696.323889850923,11,23094,23094
173,23242,4301.795834110154,5696.323889850923,11,23094,23094
174,23242,4265.945291696358,5696.323889850923,11,23094,23094
175,23242,4264.414951303385,5696.323889850923,11,23094,23094
176,23242,4251.733408949678,5696.323889850923,11,23094,23094
177,23242,4307.692932803052,5696.323889850923,11,23094,23094
178,23242,4310.383020881349,5696.323889850923,11,23094,23094
179,23242,4310.383020881349,5696.323889850923,11,23094,23094
180,23242,4295.617494266189,5696.323889850923,11,23094,23094
181,23242,4310.383020881349,5696.323889850923,11,23094,23094
182,23242,4272.575065651287,5696.323889850923,11,23094,23094
183,23242,4283.569440631111,5696.323889850923,11,23094,23094
184,23242,4232.1875327996,5696.323889850923,11,23094,23094
185,23242,4262.691012599609,5696.323889850923,11,23094,23094
186,23242,4267.830126576262,5696.323889850923,11,23094,23094
187,23242,4267.830126576262,5696.323889850923,11,23094,23094
188,26103,6243.583862341532,8045.3377879789605,10,19763,25947
189,26103,6265.78154541206,8045.3377879789605,5,19763,25947
190,26103,6260.818042737052,8045.3377879789605,10,19763,25947
191,26103,6275.982018808441,8045.3377879789605,10,19763,25947
192,26103,6275.982018808441,8045.3377879789605,10,19763,25947
193,26103,6227.993336045613,8045.3377879789605,10,19763,25947
194,26103,6265.586141356464,8045.3377879789605,10,19763,25947
195,26103,6265.586141356464,8045.3377879789605,10,19763,25947
196,26103,6265.586141356464,8045.3377879789605,10,19763,25947
197,26103,6265.586141356464,8045.3377879789605,10,19763,25947
198,26103,6265.586141356464,8045.3377879789605,10,19763,25947
199,26103,6260.874265317019,8045.3377879789605,10,19763,25947
200,26103,6265.586141356464,8045.3377879789605,10,19763,25947
201,26103,6262.512812105831,8045.3377879789605,10,19763,25947
202,26103,6230.429799079052,8045.3377879789605,10,19763,25947
203,26103,6265.586141356464,8045.3377879789605,10,19763,25947
204,26103,6222.3172495433455,8045.3377879789605,10,19763,25947
205,26103,6265.586141356464,8045.3377879789605,10,19763,25947
206,26103,6265.586141356464,8045.3377879789605,10,19763,25947
207,26103,6255.661410887738,8045.3377879789605,10,19763,25947
208,26103,6265.586141356464,8045.3377879789605,10,19763,25947
209,26103,6265.586141356464,8045.3377879789605,10,19763,25947
210,26103,6265.586141356464,8045.3377879789605,10,19763,25947
211,26103,6265.586141356464,8045.3377879789605,10,19763,25947
212,26103,6265.566893460218,8045.3377879789605,10,19763,25947
213,26103,6248.57847236843,8045.3377879789605,10,19763,25947
214,26103,6265.586141356464,8045.3377879789605,10,19763,25947
215,26103,6171.168456345959,8045.3377879789605,10,19763,25947
216,26103,6219.157139108788,8045.3377879789605,10,19763,25947
217,26103,6219.157139108788,8045.3377879789605,10,19763,25947
218,26103,6219.157139108788,8045.3377879789605,10,19763,25947
219,26103,6207.66486097318,8045.3377879789605,10,19763,25947
220,26103,6173.232280393252,8045.3377879789605,10,19763,25947
221,26103,6080.412691378545,8045.3377879789605,10,19763,25947
222,26103,6166.533195922831,8045.3377879789605,10,19763,25947
223,26103,6169.505183587558,8045.3377879789605,10,19763,25947
224,26103,6169.505183587558,8045.3377879789605,10,19763,25947
225,26103,6169.505183587558,8045.3377879789605,10,19763,25947
226,26103,6169.505183587558,8045.3377879789605,10,19763,25947
227,26103,6144.873007387959,8045.3377879789605,10,19763,25947
228,26103,6151.040092722076,8045.3377879789605,10,19763,25947
229,26103,6151.040092722076,8045.3377879789605,10,19763,25947
230,26103,6151.040092722076,8045.3377879789605,10,19763,25947
231,26103,6151.040092722076,8045.3377879789605,10,19763,25947
232,26103,6151.040092722076,8045.3377879789605,10,19763,25947
233,26103,6151.040092722076,8045.3377879789605,10,19763,25947
234,26103,6151.040092722076,8045.3377879789605,10,19763,25947
235,26103,6151.040092722076,8045.3377879789605,10,19763,25947
236,26103,6092.902846878754,8045.3377879789605,10,19763,25947
237,26103,6101.69691175639,8045.3377879789605,10,19763,25947
238,26103,5793.854206582144,8045.3377879789605,10,19763,25947
239,26103,5836.37193414902,8045.3377879789605,10,19763,25947
240,26103,6014.999739018106,8045.3377879789605,10,19763,25947
241,26103,6019.984917643395,8045.3377879789605,10,19763,25947
242,26103,6019.984917643395,8045.3377879789605,10,19763,25947
243,26103,6019.984917643395,8045.3377879789605,10,19763,25947
244,26103,6019.984917643395,8045.3377879789605,10,19763,25947
245,26103,6019.314469479659,8045.3377879789605,10,19763,25947
246,26103,6019.314469479659,8045.3377879789605,10,19763,25947
247,26103,5573.981984863609,8045.3377879789605,10,19763,25947
248,26103,5722.187569512483,8045.3377879789605,10,19763,25947
249,26103,5612.740449818749,8045.3377879789605,10,19763,25947
250,26103,5722.187569512483,8045.3377879789605,10,19763,25947
251,26103,5692.442293140063,8045.3377879789605,10,19763,25947
252,26103,5236.177711454535,8045.3377879789605,10,19763,25947
253,26103,5353.527502574597,8045.3377879789605,10,19763,25947
254,26103,5353.527502574597,8045.3377879789605,10,19763,25947
255,26103,5353.527502574597,8045.3377879789605,10,19763,25947
256,26103,5353.527502574597,8045.3377879789605,10,19763,25947
257,26103,5353.527502574597,8045.3377879789605,10,19763,25947
258,26103,5353.527502574597,8045.3377879789605,10,19763,25947
259,26103,5353.527502574597,8045.3377879789605,10,19763,25947
260,26103,5353.527502574597,8045.3377879789605,10,19763,25947
261,26103,5353.527502574597,8045.3377879789605,10,19763,25947
262,26103,5204.075707000006,8045.3377879789605,10,19763,25947
263,26103,5230.834917190116,8045.3377879789605,10,19763,25947
264,26103,5253.754673987247,8045.3377879789605,10,19763,25947
