generation,id,fitness,species,parent1,parent2
0,1,31.97815680301728,1,-1,-1
0,2,31.864237969192537,1,-1,-1
0,3,75.97435100297334,2,-1,-1
0,4,31.9408000834738,2,-1,-1
0,5,32.973261539005975,2,-1,-1
0,6,71.99693280729576,2,-1,-1
0,7,42.35774082177933,1,-1,-1
0,8,31.87856306417686,1,-1,-1
0,9,31.999929031268486,1,-1,-1
0,10,114.62737093697862,1,-1,-1
0,11,30.304462024287027,1,-1,-1
0,12,51.649605852753574,1,-1,-1
0,13,30.299916882440435,1,-1,-1
0,14,31.89921548785164,2,-1,-1
0,15,53.40248687350802,3,-1,-1
0,16,30.345729567192627,1,-1,-1
0,17,68.53482394901438,1,-1,-1
0,18,56.15485629202247,4,-1,-1
0,19,30.2863513663142,1,-1,-1
0,20,41.50345333572004,4,-1,-1
0,21,31.86428533810747,2,-1,-1
0,22,31.867446492937212,3,-1,-1
0,23,81.59552935352845,1,-1,-1
0,24,52.51652669385605,4,-1,-1
0,25,36.7190392876261,1,-1,-1
0,26,32.0555665896915,1,-1,-1
0,27,46.92601578623198,1,-1,-1
0,28,30.28875788689849,1,-1,-1
0,29,35.89636153488165,1,-1,-1
0,30,30.276546434816673,1,-1,-1
0,31,46.24725784519019,2,-1,-1
0,32,61.855029639532674,2,-1,-1
0,33,63.59962434626681,2,-1,-1
0,34,59.025032255278305,2,-1,-1
0,35,31.886280084171755,1,-1,-1
0,36,30.276555239980222,4,-1,-1
0,37,35.6159535597716,2,-1,-1
0,38,31.864238305214677,3,-1,-1
0,39,31.864320211684078,3,-1,-1
0,40,70.43481561897354,2,-1,-1
0,41,32.97941812125909,1,-1,-1
0,42,62.79528789050173,1,-1,-1
0,43,98.75245061217733,2,-1,-1
0,44,54.146959817747664,1,-1,-1
0,45,31.866537743092643,2,-1,-1
0,46,31.97427088739829,2,-1,-1
0,47,58.03767867316357,5,-1,-1
0,48,31.864719956182007,2,-1,-1
0,49,58.09416034608948,1,-1,-1
0,50,66.712829427217,2,-1,-1
0,51,99.45044743248015,1,-1,-1
0,52,73.87514803423184,5,-1,-1
0,53,35.87105921357411,1,-1,-1
0,54,31.864551436164913,3,-1,-1
0,55,56.04796192060834,2,-1,-1
0,56,30.277227067402748,2,-1,-1
0,57,35.79153599267245,1,-1,-1
0,58,31.86424842776224,1,-1,-1
0,59,83.4012335296287,1,-1,-1
0,60,52.53921297525818,5,-1,-1
0,61,32.01798664239985,2,-1,-1
0,62,78.08485131160724,4,-1,-1
0,63,31.864750653524606,2,-1,-1
0,64,33.77763031573873,4,-1,-1
0,65,30.284113678129025,2,-1,-1
0,66,33.82067954922401,2,-1,-1
0,67,30.277005415108288,2,-1,-1
0,68,34.84148336188228,2,-1,-1
0,69,59.945842898210934,5,-1,-1
0,70,33.842689654432284,1,-1,-1
0,71,50.71372784223305,2,-1,-1
0,72,31.867648654850086,2,-1,-1
0,73,60.02122037901237,3,-1,-1
0,74,33.76103336415842,2,-1,-1
0,75,38.55684521617641,1,-1,-1
0,76,53.36108877721257,4,-1,-1
0,77,36.70998402051931,2,-1,-1
0,78,30.276550310187524,4,-1,-1
0,79,31.879423107631187,1,-1,-1
0,80,75.14462999576294,2,-1,-1
0,81,35.65385807536955,1,-1,-1
0,82,51.61544386577698,2,-1,-1
0,83,30.276576598708118,5,-1,-1
0,84,85.20982882354194,1,-1,-1
0,85,30.276551431942504,4,-1,-1
0,86,56.96150499708322,1,-1,-1
0,87,30.279960968231865,5,-1,-1
0,88,39.68601820131848,1,-1,-1
0,89,34.03849096443405,5,-1,-1
0,90,86.11229652207342,2,-1,-1
0,91,31.15745793805913,2,-1,-1
0,92,52.542060945572885,1,-1,-1
0,93,31.864609091236836,3,-1,-1
0,94,42.3647390733352,5,-1,-1
0,95,31.880632794026887,2,-1,-1
0,96,31.874364328979453,1,-1,-1
0,97,31.87157528901276,2,-1,-1
0,98,31.957471129013186,5,-1,-1
0,99,54.31670835789156,1,-1,-1
0,100,42.49000864279172,1,-1,-1
0,101,93.24354016789289,4,-1,-1
0,102,72.38739952467407,2,-1,-1
0,103,45.15380744759736,2,-1,-1
0,104,31.906132340407293,1,-1,-1
0,105,70.3846117451144,1,-1,-1
0,106,116.0970225385892,2,-1,-1
0,107,93.81047024333435,1,-1,-1
0,108,31.962124412900852,5,-1,-1
0,109,57.03640789319017,2,-1,-1
0,110,55.1432905302122,4,-1,-1
0,111,32.76210483818699,2,-1,-1
0,112,31.923598685775993,1,-1,-1
0,113,63.713162131277,2,-1,-1
0,114,31.864761648814056,6,-1,-1
0,115,85.53235840680658,1,-1,-1
0,116,31.120806290001774,5,-1,-1
0,117,30.282944664067088,2,-1,-1
0,118,30.277163717451486,6,-1,-1
0,119,54.33592574853867,7,-1,-1
0,120,105.93981846296711,2,-1,-1
0,121,56.26171929967728,4,-1,-1
0,122,30.276546151774028,1,-1,-1
0,123,73.31078963540611,2,-1,-1
0,124,35.88336777076903,7,-1,-1
0,125,109.54258130271728,1,-1,-1
0,126,35.68623808360317,1,-1,-1
0,127,35.772297217634154,2,-1,-1
0,128,31.979947327117507,1,-1,-1
0,129,30.276614247337665,7,-1,-1
0,130,31.866971880007576,2,-1,-1
0,131,30.277565833043997,1,-1,-1
0,132,34.735412698707265,5,-1,-1
0,133,31.897272603729117,2,-1,-1
0,134,32.92789662940769,1,-1,-1
0,135,64.56518803149656,1,-1,-1
0,136,32.03681372636337,5,-1,-1
0,137,31.868029703304074,6,-1,-1
0,138,30.28910364458169,2,-1,-1
0,139,31.961095986604114,1,-1,-1
0,140,33.69465236517016,5,-1,-1
0,141,32.03825538663883,1,-1,-1
0,142,31.950198119546382,1,-1,-1
0,143,31.865038213936195,2,-1,-1
0,144,30.276877520031537,7,-1,-1
0,145,31.86435858912816,1,-1,-1
0,146,30.27656718105692,5,-1,-1
0,147,35.78258503891264,7,-1,-1
0,148,31.870246530984975,2,-1,-1
0,149,34.72385010454599,5,-1,-1
0,150,32.228771317786126,1,-1,-1
1,137,31.868029703304074,1,-1,-1
1,114,31.864761648814056,6,-1,-1
1,119,54.33592574853867,7,-1,-1
