generation,id,novelty,score,species,parent1,parent2
0,95,98.66130304905586,0.6883420091901367,1,-1,-1
1,648,70.06222920419413,0.7598654667844921,1,18,403
2,1379,73.89255218968083,0.6192404039217385,2,837,897
3,1673,112.05720984568431,0.915671934762902,3,1146,1146
4,1673,106.20239556155717,0.915671934762902,3,1146,1146
5,1673,104.8280602312855,0.915671934762902,2,1146,1146
6,1673,94.75992030698598,0.915671934762902,2,1146,1146
7,1673,87.89599296653273,0.915671934762902,4,1146,1146
8,1673,83.67787673883194,0.915671934762902,4,1146,1146
9,1673,85.2965169186611,0.915671934762902,4,1146,1146
10,5077,67.99055341565503,0.9508375073655017,4,4846,4562
11,5077,73.03364862000403,0.9508375073655017,4,4846,4562
12,5687,82.9062952498581,0.7534064124691178,3,3119,5257
13,5687,76.0640249020653,0.7534064124691178,3,3119,5257
14,5687,73.53207751357212,0.7534064124691178,3,3119,5257
15,7739,66.54161703416041,0.8595074244360139,2,7182,7269
16,7739,69.90725825750233,0.8595074244360139,2,7182,7269
17,8619,78.66013812941722,0.9198394321068049,3,7862,8186
18,8619,77.16364603359075,0.9198394321068049,3,7862,8186
19,8619,71.9909293892034,0.9198394321068049,3,7862,8186
20,8619,72.63408869732164,0.9198394321068049,3,7862,8186
21,8619,78.64449043315558,0.9198394321068049,3,7862,8186
22,8619,78.87259771409268,0.9198394321068049,3,7862,8186
23,8619,71.56008379793496,0.9198394321068049,3,7862,8186
24,8619,68.46112299018448,0.9198394321068049,3,7862,8186
25,8619,78.92473287758206,0.9198394321068049,3,7862,8186
26,8619,73.0429186761019,0.9198394321068049,3,7862,8186
27,8619,69.51092021313949,0.9198394321068049,3,7862,8186
28,8619,67.33841406430446,0.9198394321068049,3,7862,8186
29,8619,62.27316086812037,0.9198394321068049,3,7862,8186
30,8619,65.00823139617582,0.9198394321068049,3,7862,8186
31,8619,68.1325116026558,0.9198394321068049,3,7862,8186
32,8619,64.16161523465153,0.9198394321068049,3,7862,8186
33,8619,68.91892324591097,0.9198394321068049,3,7862,8186
34,8619,67.640990708364,0.9198394321068049,3,7862,8186
35,8619,70.8551234271433,0.9198394321068049,3,7862,8186
36,8619,64.73854365702024,0.9198394321068049,3,7862,8186
37,8619,62.74893683147472,0.9198394321068049,3,7862,8186
