generation,id,novelty,fitness,species,parent1,parent2,num_nodes,num_connections,num_enabled_connections,num_disabled_connections 
5,2802,4.277331825015563,-0.018615885084219113,1,2149,2149,2,12,12,0
5,2803,0.9443938356811017,0.15444640193455286,1,802,1132,3,18,18,0
5,2804,19.652975187147057,0.7472900491622758,6,827,1002,2,13,13,0
5,2805,5.556355318354652,-0.04878362696299625,6,2178,1514,2,11,11,0
5,2806,1.3836802513833097,0.35886094028749743,6,1573,1132,3,20,20,0
5,2807,0.37532304528684696,0.16142624758984156,1,1988,1132,4,22,21,1
5,2808,2.4506268157455082,-0.03395380136652822,3,1934,2496,3,18,18,0
5,2809,5.511486452741889,0.3066889551002302,6,1984,2149,4,20,19,1
5,2810,6.662768867395815,-0.03924938083460036,3,1629,2496,3,19,19,0
5,2811,10.66507439030057,0.08484138524961676,1,2149,1132,3,19,18,1
5,2812,8.459204882266263,-0.39576586846459294,4,177,1132,4,19,18,1
5,2813,25.045214005074037,0.7294735354068296,2,1915,2149,4,20,19,1
5,2814,5.5777871812273,0.14924382521552892,1,1132,1132,3,18,18,0
5,2815,2.076324037614115,0.19849607256247245,1,2149,2149,3,20,20,0
5,2816,30.013780757259216,0.7401773730693894,5,585,1768,3,13,13,0
5,2817,1.9318444675618138,0.12687317156152159,1,1132,2149,3,18,18,0
5,2818,4.535031851494422,-0.046387926971125044,1,1132,1132,3,18,18,0
5,2819,1.6450791000876024,-0.028208135909114983,5,952,256,3,17,17,0
5,2820,6.3074822608744245,0.28892085623406605,1,1132,1132,3,17,17,0
5,2821,2.7049456728188472,0.16935413749368272,4,2188,2149,3,17,16,1
5,2822,3.783856124509989,0.19977821680763413,5,731,1132,3,18,18,0
5,2823,14.429523599540081,-0.36499931188965856,4,1469,2149,3,18,18,0
5,2824,0.41561400144391125,0.16058103567507165,6,1272,2149,3,18,17,1
5,2825,1.7486592028144936,0.14640165116246665,4,2188,1132,3,18,18,0
5,2826,1.9650515967700923,0.003088051489207959,5,1356,2227,3,18,18,0
5,2827,0.002901699863735985,0.17131887639051813,6,1704,1132,2,12,12,0
5,2828,7.992207479729305,0.21060297062594752,5,801,2165,4,20,19,1
5,2829,1.3622269019998536,0.158363931216244,4,567,1945,3,18,18,0
5,2830,0.255842291937734,0.16536744679522397,5,2104,2149,3,19,18,1
5,2831,21.829694928640013,0.7458192729203755,6,963,1132,3,18,18,0
5,2832,1.2003941020319966,0.35657437433849154,5,2257,2227,3,18,18,0
