generation,id,novelty,score,species,parent1,parent2
0,1,0.0,0.20040070908398985,1,-1,-1
0,2,0.0,0.20040070908398985,1,-1,-1
0,3,0.0,0.20040070908398985,1,-1,-1
0,4,0.0,0.20040070908398985,1,-1,-1
0,5,0.0,0.20040070908398985,1,-1,-1
0,6,0.0,0.20040070908398985,2,-1,-1
0,7,0.0,0.20040070908398985,1,-1,-1
0,8,0.0,0.20040070908398985,1,-1,-1
0,9,0.0,0.20040070908398985,2,-1,-1
0,10,13.145522535967471,0.05012114619917743,1,-1,-1
0,11,-1,-0.026975710642799626,2,-1,-1
0,12,6.031791553361261,0.27750315169686895,1,-1,-1
0,13,3.185379495059205,0.20112431653137575,3,-1,-1
0,14,22.053548615326033,0.3113747502523462,2,-1,-1
0,15,4.187497493051034,0.20789117171793967,1,-1,-1
0,16,34.63536785596007,0.23467115527820354,3,-1,-1
0,17,2.3684361777812857,0.26023210970347843,3,-1,-1
0,18,1.0264610491210437,0.15759161598416987,2,-1,-1
0,19,0.08404355379298968,0.10171413196870181,3,-1,-1
0,20,3.108999373969766,0.11465085126646095,1,-1,-1
0,21,0.31607156772445916,0.2010058312069327,2,-1,-1
0,22,0.0,0.20040070908398985,3,-1,-1
0,23,0.0,0.20040070908398985,2,-1,-1
0,24,3.343616267290658,0.2064713122603022,2,-1,-1
0,25,0.0,0.20040070908398985,3,-1,-1
0,26,-1,-0.047769281179249036,2,-1,-1
0,27,7.642313448741334e-10,0.200400709081313,3,-1,-1
0,28,29.511182814225286,0.031204620718722688,3,-1,-1
0,29,0.00028860424508536653,0.20039942028555666,3,-1,-1
0,30,0.0046794022848843046,0.20038689562084105,3,-1,-1
0,31,-1,-0.06294520338344092,3,-1,-1
0,32,-1,-0.05180473949764835,3,-1,-1
0,33,0.000508717632166622,0.20039854915846397,3,-1,-1
0,34,0.0,0.20040070908398985,3,-1,-1
0,35,0.01589303699060546,0.20036631314356115,3,-1,-1
