generation,id,fitness,species,parent1,parent2
0,99,113.97872152319705,3,-1,-1
1,239,139.03854751993464,5,146,48
2,239,139.03854751993464,7,146,48
3,515,201.50341328524024,7,371,239
4,515,201.50341328524024,7,371,239
5,815,218.11417686627095,4,507,637
6,946,243.17797467170584,4,817,746
7,946,243.17797467170584,4,817,746
8,1192,273.2530273244567,4,946,946
9,1370,318.1447173016741,4,1192,1237
10,1370,318.1447173016741,4,1192,1237
11,1370,318.1447173016741,4,1192,1237
12,1370,318.1447173016741,4,1192,1237
13,1370,318.1447173016741,4,1192,1237
14,2059,325.78448588232317,4,1640,1640
15,2059,325.78448588232317,4,1640,1640
16,2059,325.78448588232317,4,1640,1640
17,2059,325.78448588232317,4,1640,1640
18,2059,325.78448588232317,4,1640,1640
19,2059,325.78448588232317,4,1640,1640
20,2881,367.8461015958062,4,2706,2706
21,2881,367.8461015958062,7,2706,2706
22,2881,367.8461015958062,7,2706,2706
23,2881,367.8461015958062,4,2706,2706
24,2881,367.8461015958062,7,2706,2706
25,3484,450.2922382941771,7,1429,3431
26,3484,450.2922382941771,4,1429,3431
27,3484,450.2922382941771,4,1429,3431
28,3930,785.8201928736219,7,3728,3808
29,3930,785.8201928736219,7,3728,3808
30,3930,785.8201928736219,4,3728,3808
31,3930,785.8201928736219,7,3728,3808
32,3930,785.8201928736219,7,3728,3808
33,3930,785.8201928736219,1,3728,3808
34,3930,785.8201928736219,1,3728,3808
35,3930,785.8201928736219,4,3728,3808
36,5000,949.0344032156336,1,4316,4871
37,5000,949.0344032156336,1,4316,4871
38,5000,949.0344032156336,1,4316,4871
39,5000,949.0344032156336,1,4316,4871
40,5000,949.0344032156336,1,4316,4871
41,5000,949.0344032156336,1,4316,4871
42,5000,949.0344032156336,7,4316,4871
43,5000,949.0344032156336,7,4316,4871
44,5000,949.0344032156336,4,4316,4871
45,5000,949.0344032156336,4,4316,4871
46,5000,949.0344032156336,7,4316,4871
47,5000,949.0344032156336,7,4316,4871
48,5000,949.0344032156336,3,4316,4871
49,5000,949.0344032156336,3,4316,4871
50,5000,949.0344032156336,3,4316,4871
51,5000,949.0344032156336,7,4316,4871
52,5000,949.0344032156336,3,4316,4871
53,5000,949.0344032156336,3,4316,4871
54,5000,949.0344032156336,7,4316,4871
55,5000,949.0344032156336,3,4316,4871
56,5000,949.0344032156336,7,4316,4871
57,5000,949.0344032156336,4,4316,4871
58,8044,1038.4070374693033,3,7574,5000
59,8044,1038.4070374693033,4,7574,5000
60,8044,1038.4070374693033,4,7574,5000
61,8416,1364.1408116927978,4,8269,8284
62,8416,1364.1408116927978,4,8269,8284
63,8416,1364.1408116927978,4,8269,8284
64,8416,1364.1408116927978,4,8269,8284
65,8416,1364.1408116927978,4,8269,8284
66,8416,1364.1408116927978,4,8269,8284
67,8416,1364.1408116927978,4,8269,8284
68,8416,1364.1408116927978,4,8269,8284
69,8416,1364.1408116927978,4,8269,8284
70,8416,1364.1408116927978,3,8269,8284
71,8416,1364.1408116927978,4,8269,8284
72,8416,1364.1408116927978,3,8269,8284
73,8416,1364.1408116927978,3,8269,8284
74,8416,1364.1408116927978,1,8269,8284
