generation,id,novelty,fitness,species,parent1,parent2
0,191,126.96559992335624,0.66142279743253,3,-1,-1
1,776,84.85185700939114,0.7096736351024001,4,224,19
2,1198,72.6411715321735,0.7802494024689108,4,369,224
3,1632,36.9449385850635,0.7075023914453542,2,1483,943
4,2362,5.477739812468875,0.6906363533653815,5,940,1995
5,2810,42.35469190286705,0.7699922297335035,5,2479,549
6,3295,46.39173534387681,0.7296490048647227,4,1076,1123
7,3521,68.04378189816416,0.85851773770654,5,3295,15
8,4021,95.77221149548534,0.9474871315516584,4,3842,1674
9,4805,42.070742686089744,0.8073085119070357,5,726,1569
10,5497,37.65990374182221,0.7192990589275102,1,4381,3400
11,5634,74.17978908089695,0.9516854275516531,4,3521,4231
12,6033,52.413665410244086,0.7967407151495658,4,5634,5634
13,6787,66.63841335570207,0.9449533763514906,1,6268,5634
14,7338,56.443679787184884,0.8679934321578517,1,6502,3400
15,7659,29.839479732952267,0.704916443878063,1,6860,5772
16,8073,53.36876951758684,0.7916599486662798,1,5822,3629
17,8915,52.565149306914215,0.9479594753034638,5,3521,6787
18,9367,27.055719566771764,0.7046658306373863,5,3685,659
19,9512,45.870019725892014,1.0,4,6620,6787
