generation,id,novelty,score,species,parent1,parent2
0,150,70.80739380672877,157.6744214455901,6,-1,-1
1,285,53.43533994312549,165.92411922029555,6,150,150
2,285,41.344552923092124,165.92411922029555,6,150,150
3,285,35.40401416856686,165.92411922029555,6,150,150
4,285,24.631653591341106,165.92411922029555,2,150,150
5,751,115.00382482852821,266.8385683924074,6,678,684
6,751,111.61559975467362,266.8385683924074,6,678,684
7,751,106.23699976366106,266.8385683924074,6,678,684
8,751,91.58021662350829,266.8385683924074,6,678,684
9,751,93.05388869175903,266.8385683924074,6,678,684
10,751,83.26319601332251,266.8385683924074,6,678,684
11,751,70.54716952882717,266.8385683924074,6,678,684
12,1725,335.85674868145395,543.8918258802696,1,1582,1599
13,1725,320.96628018856075,543.8918258802696,1,1582,1599
14,1725,328.43087794267655,543.8918258802696,2,1582,1599
15,1725,316.83508719459707,543.8918258802696,2,1582,1599
16,1725,312.9119976348024,543.8918258802696,2,1582,1599
17,1725,295.7346759606576,543.8918258802696,2,1582,1599
18,1725,265.1108174681122,543.8918258802696,6,1582,1599
19,1725,254.91040098233034,543.8918258802696,2,1582,1599
20,1725,216.3554116279292,543.8918258802696,6,1582,1599
21,1725,194.0127440672297,543.8918258802696,6,1582,1599
22,1725,191.69528390975697,543.8918258802696,6,1582,1599
23,1725,180.29697249730106,543.8918258802696,6,1582,1599
24,1725,182.475407319986,543.8918258802696,6,1582,1599
25,1725,206.26914468069324,543.8918258802696,2,1582,1599
26,3671,266.37841144496485,649.3725552432536,2,1725,3473
27,3671,291.0240790451286,649.3725552432536,2,1725,3473
28,3671,290.8412725039196,649.3725552432536,1,1725,3473
29,3671,299.95410798757075,649.3725552432536,2,1725,3473
30,3671,313.3595709420767,649.3725552432536,6,1725,3473
31,3671,298.5045769561808,649.3725552432536,2,1725,3473
32,3671,281.1532555748733,649.3725552432536,6,1725,3473
33,3671,267.73274219982994,649.3725552432536,2,1725,3473
34,3671,290.0803238666228,649.3725552432536,2,1725,3473
35,3671,300.8584773895252,649.3725552432536,2,1725,3473
36,3671,294.82364080704804,649.3725552432536,2,1725,3473
37,3671,265.6463726919717,649.3725552432536,2,1725,3473
38,3671,270.9737001982319,649.3725552432536,2,1725,3473
39,3671,264.0788038130646,649.3725552432536,2,1725,3473
40,3671,224.5996931238362,649.3725552432536,2,1725,3473
41,3671,223.41271684705205,649.3725552432536,2,1725,3473
42,3671,229.53520934445638,649.3725552432536,2,1725,3473
43,3671,226.6735726797815,649.3725552432536,1,1725,3473
44,3671,218.1597350659016,649.3725552432536,1,1725,3473
45,6209,497.80047814721763,945.2853871778001,1,5835,6044
46,6209,476.36280148401676,945.2853871778001,2,5835,6044
47,6209,475.23982315945864,945.2853871778001,6,5835,6044
48,6209,476.80498094737015,945.2853871778001,6,5835,6044
49,6209,466.17402017968146,945.2853871778001,6,5835,6044
50,6209,474.26719540983635,945.2853871778001,6,5835,6044
51,6209,471.53266946352835,945.2853871778001,6,5835,6044
52,6209,479.6605157647908,945.2853871778001,6,5835,6044
53,6209,484.3007706524432,945.2853871778001,6,5835,6044
54,6209,482.5391170098147,945.2853871778001,6,5835,6044
55,6209,480.53477922767325,945.2853871778001,6,5835,6044
56,6209,493.88495271073526,945.2853871778001,6,5835,6044
57,6209,518.4501975143888,945.2853871778001,6,5835,6044
58,6209,508.5840526127417,945.2853871778001,6,5835,6044
59,6209,501.2849037500203,945.2853871778001,6,5835,6044
60,6209,482.24726482063585,945.2853871778001,6,5835,6044
61,6209,490.0349408058402,945.2853871778001,7,5835,6044
62,6209,482.20492826005363,945.2853871778001,7,5835,6044
63,6209,474.5584630720669,945.2853871778001,7,5835,6044
64,6209,475.4059376514177,945.2853871778001,7,5835,6044
65,6209,482.74749104798076,945.2853871778001,2,5835,6044
66,6209,464.80335850424905,945.2853871778001,2,5835,6044
67,6209,480.15303918530196,945.2853871778001,2,5835,6044
68,6209,463.36934423323424,945.2853871778001,2,5835,6044
69,6209,478.40818536658975,945.2853871778001,2,5835,6044
70,6209,474.17485301707967,945.2853871778001,2,5835,6044
71,6209,467.65936243320317,945.2853871778001,2,5835,6044
72,6209,455.35980323510944,945.2853871778001,2,5835,6044
