generation,id,novelty,fitness,species,parent1,parent2
0,417,57.00076496836235,0.7601082949303936,5,-1,-1
1,673,24.567965244355488,0.7614463361610664,5,46,281
2,1481,7.451124342139682,0.7617173847934622,4,607,514
3,1643,9.033966106837083,0.7579733335638595,1,1038,323
4,2033,4.433369519871192,0.7623667156277933,4,1185,1674
5,2874,6.225128474390477,0.7623051878162266,1,2200,1445
6,3128,5.563385592263429,0.7604979156542301,2,2436,2602
7,3906,6.416469690216002,0.7618496547964563,7,81,1201
8,4162,1.4925358523488421,0.7602375686668748,5,3999,408
9,4735,1.4339906717881201,0.761827506506993,2,3971,4487
10,5474,4.691835074945804,0.762456824038237,2,3937,2602
11,5579,1.2810449659474172,0.7619795806153487,2,3859,584
12,6080,1.5039129727916531,0.761279182846702,1,2546,3473
13,6619,0.8534493120391017,0.7615628465252765,5,2064,81
14,7279,1.19729478175724,0.7609783239205496,5,6062,5448
15,7637,1.391515644780946,0.7607791166890541,2,6549,5165
16,8116,6.712653465543707,0.7612297174878676,1,6549,1481
17,8836,1.44680230728147,0.7609193073524083,5,3833,2123
18,9163,1.3079402454624782,0.7619403864716586,5,1479,602
19,9535,3.331706543240711,0.7614258653681943,4,4314,6778
20,10100,1.651293809815247,0.7611443787399169,4,6092,9877
21,10944,1.0474186051048542,0.7615496991386301,3,7935,8892
22,11094,2.3270423152928497,0.7618715644006528,5,7060,163
23,11539,0.7186152830232347,0.7606244550599378,5,11369,5844
24,12444,0.8142670753343813,0.7617936774961245,4,2123,11108
25,12798,5.94878563656834,0.7606607592991989,6,417,11539
26,13383,0.9996801068466075,0.7615185656791622,3,12444,6619
27,13985,0.7829845653926746,0.7613781422208621,6,13179,1450
28,14014,1.109147225879208,0.761793739645347,4,2675,281
29,14837,0.6655619887659083,0.7614814299069518,4,6429,3514
30,15089,0.7618770954048517,0.7614300112666708,3,13145,2179
31,15638,0.8616284148300515,0.7620888527649685,2,4776,5555
32,16065,0.47445244558663974,0.761375938362499,4,13383,11732
33,16609,1.1401020576238785,0.7614025847793898,2,5579,10863
34,17039,0.894953276630368,0.7612373859050198,4,15365,10803
35,17751,1.424474075548875,0.7612355276299605,2,4735,25
36,18200,1.0086941546996884,0.7615190234955966,3,16609,994
37,18521,0.7915397853305329,0.7612173078561185,4,17985,17087
38,19400,3.3720773199972025,0.7619677568797745,4,6587,9535
39,19663,0.6943654135891696,0.7615936051882382,2,13179,15390
40,20051,0.9273777775270953,0.7616274946340229,4,6429,15390
41,20549,0.9171982084425252,0.7609345984666832,5,8836,14942
42,21080,5.299185308933227,0.762145810708045,3,283,14124
43,21532,0.886569676384813,0.7619494980485626,4,16878,1479
44,22132,3.1088739917935797,0.7610412473614087,3,3906,5458
45,22933,0.6375282640344764,0.7619546217237827,4,19133,18320
46,23422,1.0748580086985307,0.7606783706073466,4,6982,17182
47,23803,0.7329316158263057,0.7603116579112311,4,11108,14014
48,24204,0.7833386217480104,0.7614970586676643,4,673,25
49,24967,0.7013340615359677,0.7617931236453354,4,16065,7279
50,25022,4.5244182051626325,0.7627397215063736,4,9535,17260
51,25860,2.076840118366932,0.7620107825849082,6,5579,7279
52,26500,0.6549539218070753,0.7612105021660936,4,15365,1513
53,26738,1.2018385155322977,0.7619654529626608,4,20051,21357
54,27352,0.6705842641681443,0.7620704258728335,4,17751,24967
55,27957,0.31544928650764587,0.7619118130940749,2,11094,19557
56,28174,0.8061471501857521,0.7615948983377036,2,27957,10100
57,28880,3.965817955024446,0.7627848545312809,3,5579,2930
58,29439,0.9616162187991506,0.7615198726602854,5,20051,15638
59,29866,0.49033452573035086,0.7612050499230257,3,28918,29439
60,30090,0.4974908666245251,0.761942049701519,6,27957,25860
61,30890,0.9886713147521604,0.7614750129586322,4,30239,15889
62,31400,0.8689505900788447,0.762119239868251,4,25219,21019
63,31540,1.7881433910366693,0.7617330149548556,4,3833,16178
64,32133,0.9821601263081623,0.7613248964666989,4,16681,19400
65,32932,0.8239417429888654,0.761096955142324,6,27735,6619
66,33185,0.8284055848948043,0.7611495147032021,4,31348,27977
67,33526,0.45384047718352843,0.7613907560003698,4,27948,27977
68,34033,1.164811672070925,0.761177344168306,4,17039,241
69,34583,0.9050726751064353,0.7616411523085574,4,27977,14563
70,35190,0.6556825548228876,0.761414671357327,7,25511,25511
71,35873,1.9256888390087425,0.7622207784857004,3,5579,35456
72,36222,0.816882437069101,0.7616116857513135,4,35456,17751
73,36888,0.628738925772214,0.7618238627007282,5,4735,1038
74,37155,2.9103293325805444,0.7622957738635946,7,33792,1677
75,37883,0.6864118530134036,0.7613176723965234,4,16284,22945
76,38447,0.9086474498853796,0.7618786789151103,4,16284,483
77,38689,1.0725328085887538,0.7616213713238469,7,35190,1396
78,39405,0.9229093846713738,0.7612241568140116,4,10944,36222
79,39820,1.2075900098332977,0.7615274302377603,5,24462,36613
80,40421,5.574340902620903,0.7623727368134442,2,25219,1717
81,40585,1.413847399292221,0.7616949913317896,4,20051,782
82,41254,0.9046107445062759,0.7614149908804035,4,27948,27948
83,41636,2.062743791364195,0.7620011617016441,3,28174,9163
84,42136,0.9485581706370981,0.7622580258891751,3,41636,3833
85,42811,2.8975368441180223,0.7618425746156285,5,42136,21606
86,43402,2.567819790277608,0.7616774733195475,5,42042,794
87,43844,0.7433881940737372,0.761483643302619,4,38857,81
88,44264,1.3514988512367974,0.7623839100492481,6,673,25860
89,44663,1.111883721318628,0.7617308705212426,2,12273,43315
90,45361,0.689584373161914,0.761700063007598,4,40585,176
91,45931,0.6453028912338802,0.7615749954617306,4,40585,27539
92,46455,1.407159567305528,0.7612773420353299,4,21066,1450
93,46509,0.8207722027036006,0.761393196478159,4,36850,40585
94,47349,0.8355655517866641,0.761612739176504,4,22933,10634
95,47648,1.1699374070520312,0.7612284743122654,4,42394,1479
96,48212,1.7868668894238384,0.7620469200770542,7,10944,10944
97,48606,3.1674303690149954,0.7614670264209106,6,42609,42136
98,49218,4.450974324002581,0.7618186471249903,4,31348,42256
99,49966,5.595659509216598,0.760699496234092,4,49218,693
100,50197,0.7205583422127381,0.7614691137111093,4,43844,42635
101,50628,1.2824446060202273,0.7619312618677709,4,24204,26738
102,51256,0.9370364682652043,0.7614589005816464,5,45361,34491
103,51732,0.9837574406663495,0.7619183568884819,6,42042,36850
104,52315,5.787084949445802,0.7615850071640364,6,31853,394
105,52922,2.092261491097588,0.7622854481429094,4,5007,610
106,53036,4.777789096996476,0.7622338023341185,7,19663,524
107,53950,0.9850413105989179,0.7612500928724227,4,15889,1717
108,54335,4.741160675391315,0.762772133637253,3,1481,45931
109,54513,0.6894892010777288,0.7611225288203218,4,27948,1016
110,55387,1.8606805385589893,0.7612314726039757,2,28174,43659
111,55681,2.0346095616874216,0.7623181699576382,2,43402,27957
112,56386,0.7455642053286204,0.7617557974513407,4,24204,50628
113,56728,5.8101940251774655,0.7622488705601014,6,15638,55603
114,57467,1.2399884650040416,0.761274413241433,6,21066,11094
115,57619,0.8263022670959614,0.7615098079302776,4,34583,723
116,58136,4.567161515811785,0.7623824581857425,4,5007,28
117,58723,0.8566301458968515,0.7615583368010166,3,42042,10878
118,59170,0.8554792820897956,0.7615485415150248,5,19663,31348
119,59804,1.1177250661606386,0.7614848383051988,4,42394,43659
120,60466,0.7134136550821812,0.7613296694144293,2,4735,48311
121,60848,0.8979264926590951,0.7618803264260682,4,42394,24204
122,61249,3.897108895266717,0.7619422798063379,3,15638,22682
123,61546,3.648634019972382,0.7623361354946051,4,6619,6619
124,62050,4.33538252673347,0.7627483847803096,3,44663,15638
125,62761,1.9265950618982735,0.7605511549640487,4,15889,10944
126,63061,1.1949383758276135,0.7614258389694337,4,56386,20051
127,63799,5.505604741681021,0.7618495112674055,5,3906,64
128,64126,5.469550784770856,0.7623674680334557,2,56728,394
129,64633,5.401628793901023,0.7615310315328717,7,638,1016
130,65369,0.9096420213544133,0.7616104875139823,2,15889,58015
131,65816,1.6591484154124008,0.7618728274097895,4,54304,45931
132,66050,0.9716259850428176,0.7618286263637517,4,27352,163
133,66757,3.311099388424956,0.7617991564128676,4,19400,54421
134,67493,1.978232376165996,0.7622976577172712,7,60813,41636
135,67507,0.8114554291478756,0.7614926396974487,3,35873,30090
136,68144,1.1928888141107568,0.7621313326493213,4,61546,31348
