generation,id,novelty,fitness,species,parent1,parent2
0,210,81.6582638440178,0.4839115522719998,3,-1,-1
1,973,72.06553653034396,0.6658141938458637,5,231,283
2,1298,74.97936368115468,0.7705137508605263,4,743,795
3,1994,52.495618008294144,0.7997166805666224,7,210,259
4,2032,52.34786934308632,0.8142948251256046,1,313,1394
5,2789,11.637548968986286,0.6932713159906864,7,2459,2037
6,3475,52.975274428673785,0.7574547991355867,5,2881,10
7,3820,31.874773157863736,0.6943993735577279,7,3201,2281
8,4197,18.408556483346512,0.7206576488435119,7,1992,2757
9,4951,38.31799204793451,0.7157765103742866,7,4445,1483
10,5495,16.384507209488273,0.7205483846807997,7,2401,173
11,5579,103.96808983617423,0.738528244529434,5,2540,2032
12,6390,17.50469588021878,0.7157106560875346,7,3820,3820
13,6561,0.631800173574224,0.6935920184862902,4,5629,2229
14,7216,46.76228989465579,0.8456321515863335,7,4520,6565
15,7780,17.97676549731675,0.7165404419534841,7,4197,883
16,8351,50.76558722352786,0.8422660043700858,6,7831,1700
17,8722,38.34769855177097,0.8217295636299454,7,2401,6818
18,9165,15.56881707319602,0.7215050244593547,7,8597,173
19,9674,42.13952138248362,0.8304880642889013,6,370,5579
20,10186,78.78414858152986,0.8949267241108414,5,8351,4
21,10514,17.868600197908197,0.7240553151801808,7,5495,8336
22,11456,26.49734409508544,0.7742116229233544,7,5784,836
23,11666,18.00188948705488,0.722860777995728,7,5938,5934
24,12484,60.823076537364415,1.0,7,10082,817
