generation,id,novelty,fitness,species,parent1,parent2
0,210,81.6582638440178,0.4839115522719998,3,-1,-1
1,973,72.06553653034396,0.6658141938458637,5,231,283
2,1298,74.97936368115468,0.7705137508605263,4,743,795
3,1992,78.13494955786304,0.6872199732241384,7,613,743
4,2281,66.92013992123596,0.7008455960026015,7,259,1992
5,2644,46.6384408611792,0.6093976031989458,3,1507,1721
6,3475,52.975274428673785,0.7574547991355867,5,2881,10
7,3820,31.874773157863736,0.6943993735577279,7,3201,2281
8,4302,71.25726596997355,0.6547363356118698,2,2611,2229
9,4951,38.31799204793451,0.7157765103742866,7,4445,1483
10,5226,37.678106609322114,0.5931187230720076,7,2281,4239
11,5579,103.96808983617423,0.738528244529434,5,2540,2032
12,6465,29.908309047063256,0.6956383822773086,5,4556,546
13,6887,26.556337646542442,0.6690370045874543,2,5702,1100
14,7216,46.76228989465579,0.8456321515863335,7,4520,6565
15,7831,32.22032860239292,0.5924961677549588,7,5579,6744
16,8351,50.76558722352786,0.8422660043700858,6,7831,1700
17,8722,38.34769855177097,0.8217295636299454,7,2401,6818
18,9141,25.037687384040826,0.6352999406770539,4,8454,1507
19,9674,42.13952138248362,0.8304880642889013,6,370,5579
20,10186,78.78414858152986,0.8949267241108414,5,8351,4
21,10640,27.2508810520909,0.5906573383647695,7,4445,593
22,11339,67.47987975009956,0.7736620209254356,6,4236,1659
23,11802,48.18973792993242,0.6667132870670857,6,11047,796
24,12484,60.823076537364415,1.0,7,10082,817
