generation,id,novelty,fitness,species,parent1,parent2
0,362,115.80768804481406,0.690755507973897,2,-1,-1
1,537,59.4257506862501,0.48429264737568123,5,23,90
2,1041,50.97718345675741,0.6622009040212619,5,817,333
3,1516,32.00762150908763,0.6938446221199706,4,919,747
4,2341,52.89943777158849,0.6101933863663487,5,1217,863
5,2953,65.79305237157264,0.6536295320779755,1,1537,2341
6,3224,33.751520410826785,0.6668980064096842,5,204,523
7,3555,46.107866570232204,0.656759589380622,5,1667,785
8,4394,108.39309494013035,0.8304569808097763,3,3801,253
9,4647,64.94412910294632,0.6176561140774525,3,518,4394
10,5007,40.02343719216334,0.6594227258574157,1,3355,2837
11,5859,35.07386494760924,0.591724705976825,1,4330,4225
12,6046,30.0107023385965,0.496864804939458,5,2228,5050
13,6659,43.94127424214041,0.5956838871800383,1,428,3716
14,7352,92.90710903418933,1.0,3,747,1667
