generation,id,novelty,score,species,parent1,parent2
0,149,19.25506884696545,110.6788380050119,1,-1,-1
1,263,23.89733904225512,124.7358974966078,1,73,149
2,395,30.169663909550714,140.51556406887622,1,263,149
3,395,25.645684582734916,140.51556406887622,1,263,149
4,646,51.06131492237094,175.7604996058017,2,398,468
5,802,84.91450843911318,217.84316873952858,1,622,414
6,802,79.93945552157892,217.84316873952858,1,622,414
7,802,65.30002047889901,217.84316873952858,1,622,414
8,802,67.70833344448145,217.84316873952858,2,622,414
9,1367,79.06157701485994,238.95799886430322,1,1210,1052
10,1367,62.81637108349096,238.95799886430322,1,1210,1052
11,1367,49.75294432439628,238.95799886430322,1,1210,1052
12,1800,59.1738641889708,249.33328264847165,1,1630,1630
13,1800,64.08249092520133,249.33328264847165,1,1630,1630
14,2046,86.51754984091417,279.6300158200356,1,1849,1948
15,2046,85.06984769695244,279.6300158200356,1,1849,1948
16,2372,91.23866360756395,323.6548334169139,1,2244,2197
17,2372,78.626287775407,323.6548334169139,4,2244,2197
18,2372,71.34276235052963,323.6548334169139,1,2244,2197
19,2372,60.80683769827886,323.6548334169139,1,2244,2197
20,2372,69.46118566885781,323.6548334169139,4,2244,2197
21,3030,124.21517521534332,401.0801712342211,2,2769,2575
22,3030,132.67206222739023,401.0801712342211,1,2769,2575
23,3030,136.95840659286392,401.0801712342211,1,2769,2575
24,3030,103.39608171056769,401.0801712342211,1,2769,2575
25,3579,209.50561334840572,538.4374832825921,2,3279,3432
26,3579,237.3903734738228,538.4374832825921,2,3279,3432
27,3579,195.72636008453415,538.4374832825921,2,3279,3432
28,3579,203.76550557011177,538.4374832825921,1,3279,3432
29,3579,189.31978349533554,538.4374832825921,1,3279,3432
30,3579,187.45806403538447,538.4374832825921,1,3279,3432
31,3579,205.61427360429067,538.4374832825921,2,3279,3432
32,3579,184.0036394126703,538.4374832825921,1,3279,3432
33,4691,208.21727886833193,579.1722435069505,5,4585,3638
34,4691,162.3163633920803,579.1722435069505,5,4585,3638
35,4997,187.93237417442953,643.6245414129787,1,3579,3579
36,4997,196.78614237024667,643.6245414129787,1,3579,3579
37,4997,214.97978447513577,643.6245414129787,2,3579,3579
38,4997,189.47074492347767,643.6245414129787,1,3579,3579
39,4997,206.74665993594058,643.6245414129787,1,3579,3579
40,5685,201.56063018579843,658.2349333956427,5,5533,5025
41,5685,169.07350499482052,658.2349333956427,5,5533,5025
42,5685,180.86460446496397,658.2349333956427,5,5533,5025
43,5685,179.7002530177024,658.2349333956427,5,5533,5025
44,5685,184.2247257382243,658.2349333956427,5,5533,5025
45,5995,168.06541633589137,658.2349333956427,5,5685,5863
46,6526,171.55957510558557,686.6373736408939,1,4997,6392
47,6526,176.30382785589097,686.6373736408939,1,4997,6392
48,6526,172.76912080996595,686.6373736408939,1,4997,6392
49,6526,198.6562055957739,686.6373736408939,1,4997,6392
50,6526,187.34444610639514,686.6373736408939,1,4997,6392
51,6526,178.40671876079986,686.6373736408939,1,4997,6392
52,7363,182.44792460510283,715.0481126435677,5,7219,5685
53,7363,228.91591871564003,715.0481126435677,5,7219,5685
54,7363,224.25765578762167,715.0481126435677,5,7219,5685
55,7363,183.98847700409914,715.0481126435677,5,7219,5685
56,7978,203.90211196795244,752.9791578949394,5,7822,7373
57,7978,240.18517403202566,752.9791578949394,5,7822,7373
58,7978,239.16389220723676,752.9791578949394,5,7822,7373
59,7978,232.7554799420208,752.9791578949394,5,7822,7373
60,7978,210.78605084038244,752.9791578949394,5,7822,7373
61,7978,240.00202542593104,752.9791578949394,5,7822,7373
