generation,id,novelty,score,species,parent1,parent2
0,90,81.24994097284102,0.47930222439510656,2,-1,-1
1,550,118.11955202255757,0.6977174515977093,4,240,240
2,1283,70.8184413158683,0.7082530241535561,1,883,669
3,1948,32.758161876905845,0.7136996175598075,3,1473,1471
4,1283,61.32435308395137,0.7082530241535561,3,883,669
5,2632,117.20289967451335,0.9047531299672026,4,2192,2198
6,3322,104.90490597751273,0.9182237852773393,6,2825,2390
7,3322,97.2192701690267,0.9182237852773393,6,2825,2390
8,3322,91.13441134563897,0.9182237852773393,6,2825,2390
9,3322,85.62821897137799,0.9182237852773393,6,2825,2390
10,5191,69.24531625481633,0.9365623648809727,4,4239,4743
11,5191,58.97707332460781,0.9365623648809727,4,4239,4743
12,5920,51.42777719618727,1.0,2,5439,5511
